n,insertTime,mergeTime
100,1.0449886322021484,0.125885009765625
101,1.1219978332519531,0.1220703125
102,1.1327266693115234,0.13327598571777344
103,1.2023448944091797,0.125885009765625
104,1.1529922485351562,0.12683868408203125
105,1.2159347534179688,0.13017654418945312
106,1.1768341064453125,0.12993812561035156
107,1.2660026550292969,0.1308917999267578
108,1.1858940124511719,0.13184547424316406
109,1.3060569763183594,0.13494491577148438
110,1.3060569763183594,0.13589859008789062
111,1.3027191162109375,0.13637542724609375
112,1.316070556640625,0.13685226440429688
113,1.379251480102539,0.14066696166992188
114,1.4019012451171875,0.14090538024902344
115,1.4729499816894531,0.1430511474609375
116,1.3849735260009766,0.1430511474609375
117,1.4691352844238281,0.14495849609375
118,1.4641284942626953,0.1468658447265625
119,1.4700889587402344,0.15687942504882812
120,1.5571117401123047,0.1552104949951172
121,1.6977787017822266,0.16117095947265625
122,1.628875732421875,0.15425682067871094
123,1.5888214111328125,0.15282630920410156
124,1.6942024230957031,0.15473365783691406
125,1.7092227935791016,0.1747608184814453
126,1.7020702362060547,0.15807151794433594
127,1.734018325805664,0.15926361083984375
128,1.7809867858886719,0.1609325408935547
129,1.756906509399414,0.1647472381591797
130,1.8439292907714844,0.1652240753173828
131,1.8839836120605469,0.16617774963378906
132,1.856088638305664,0.18095970153808594
133,2.1631717681884766,0.18787384033203125
134,2.0918846130371094,0.18906593322753906
135,2.1147727966308594,0.19097328186035156
136,2.0537376403808594,0.18405914306640625
137,2.0699501037597656,0.186920166015625
138,2.1300315856933594,0.18787384033203125
139,2.1080970764160156,0.1819133758544922
140,2.128124237060547,0.1850128173828125
141,2.1800994873046875,0.18405914306640625
142,2.1550655364990234,0.1850128173828125
143,2.2881031036376953,0.18405914306640625
144,2.2079944610595703,0.1957416534423828
145,2.368927001953125,0.1990795135498047
146,2.368927001953125,0.2009868621826172
147,2.276182174682617,0.20194053649902344
148,2.7379989624023438,0.2300739288330078
149,2.608060836791992,0.21409988403320312
150,2.4781227111816406,0.2167224884033203
151,2.5780200958251953,0.21696090698242188
152,3.032207489013672,0.2377033233642578
153,2.9888153076171875,0.26106834411621094
154,3.248929977416992,0.24008750915527344
155,3.004312515258789,0.24390220642089844
156,3.011941909790039,0.244140625
157,3.1731128692626953,0.23603439331054688
158,3.1859874725341797,0.2491474151611328
159,3.177165985107422,0.2498626708984375
160,3.101348876953125,0.23603439331054688
161,3.0341148376464844,0.23484230041503906
162,3.052949905395508,0.22602081298828125
163,2.924680709838867,0.22721290588378906
164,3.038167953491211,0.2288818359375
165,3.1270980834960938,0.2219676971435547
166,2.8460025787353516,0.22411346435546875
167,2.949237823486328,0.22029876708984375
168,2.9408931732177734,0.2200603485107422
169,3.0269622802734375,0.23508071899414062
170,3.035306930541992,0.2238750457763672
171,3.008127212524414,0.22482872009277344
172,3.16619873046875,0.2257823944091797
173,3.1092166900634766,0.2269744873046875
174,3.242969512939453,0.2300739288330078
175,3.2110214233398438,0.23484230041503906
176,3.2448768615722656,0.23412704467773438
177,3.312826156616211,0.23603439331054688
178,3.2958984375,0.23603439331054688
179,3.414154052734375,0.23674964904785156
180,3.509998321533203,0.24008750915527344
181,3.3321380615234375,0.2551078796386719
182,3.4761428833007812,0.2410411834716797
183,3.5698413848876953,0.244140625
184,3.5779476165771484,0.244140625
185,3.5719871520996094,0.24700164794921875
186,3.6687850952148438,0.2472400665283203
187,3.607034683227539,0.2529621124267578
188,3.9327144622802734,0.2512931823730469
189,3.8979053497314453,0.2532005310058594
190,3.812074661254883,0.25391578674316406
191,3.7877559661865234,0.25582313537597656
192,3.874063491821289,0.2579689025878906
193,3.917694091796875,0.2582073211669922
194,3.9758682250976562,0.2601146697998047
195,3.9701461791992188,0.2620220184326172
196,4.126787185668945,0.26297569274902344
197,4.025936126708984,0.26488304138183594
198,4.024028778076172,0.26702880859375
199,4.181146621704102,0.2696514129638672
200,4.092693328857422,0.26917457580566406
201,6.099939346313477,0.2758502960205078
202,4.221916198730469,0.2720355987548828
203,4.21905517578125,0.2970695495605469
204,4.455089569091797,0.27489662170410156
205,4.65703010559082,0.2989768981933594
206,4.604101181030273,0.28514862060546875
207,4.483222961425781,0.2827644348144531
208,4.429817199707031,0.2810955047607422
209,4.596948623657227,0.2841949462890625
210,4.698038101196289,0.28395652770996094
211,4.597663879394531,0.2872943878173828
212,4.71806526184082,0.286102294921875
213,4.617929458618164,0.2911090850830078
214,4.926919937133789,0.29087066650390625
215,4.721879959106445,0.2930164337158203
216,5.037069320678711,0.2942085266113281
217,4.854917526245117,0.2963542938232422
218,5.127906799316406,0.3020763397216797
219,5.064964294433594,0.2980232238769531
220,5.427837371826172,0.3190040588378906
221,5.383968353271484,0.3108978271484375
222,5.391120910644531,0.308990478515625
223,5.157232284545898,0.30493736267089844
224,5.419015884399414,0.3058910369873047
225,5.173921585083008,0.30803680419921875
226,5.427837371826172,0.3101825714111328
227,5.28264045715332,0.32329559326171875
228,5.492210388183594,0.31185150146484375
229,5.36799430847168,0.3151893615722656
230,5.530834197998047,0.3151893615722656
231,5.427837371826172,0.3268718719482422
232,5.454301834106445,0.3178119659423828
233,5.609035491943359,0.3209114074707031
234,5.952119827270508,0.3249645233154297
235,6.1779022216796875,0.3440380096435547
236,6.088972091674805,0.33402442932128906
237,5.978107452392578,0.3249645233154297
238,6.0749053955078125,0.32806396484375
239,6.011009216308594,0.32782554626464844
240,5.779027938842773,0.3299713134765625
241,6.019115447998047,0.3349781036376953
242,6.351947784423828,0.33402442932128906
243,6.38580322265625,0.3352165222167969
244,6.127119064331055,0.3368854522705078
245,6.512880325317383,0.3383159637451172
246,6.734132766723633,0.36787986755371094
247,7.547140121459961,0.3800392150878906
248,7.215976715087891,0.36406517028808594
249,6.989002227783203,0.35119056701660156
250,6.670951843261719,0.3457069396972656
251,6.73222541809082,0.3478527069091797
252,6.609916687011719,0.3490447998046875
253,6.704092025756836,0.3509521484375
254,6.8759918212890625,0.35190582275390625
255,7.117033004760742,0.3821849822998047
256,7.178068161010742,0.370025634765625
257,7.047891616821289,0.3681182861328125
258,6.905078887939453,0.3650188446044922
259,7.204771041870117,0.3600120544433594
260,7.221698760986328,0.36406517028808594
261,7.560968399047852,0.3871917724609375
262,7.770299911499023,0.3807544708251953
263,7.61103630065918,0.3819465637207031
264,7.538080215454102,0.3819465637207031
265,7.6751708984375,0.396728515625
266,7.302284240722656,0.3790855407714844
267,7.705211639404297,0.3788471221923828
268,7.583141326904297,0.3769397735595703
269,7.485866546630859,0.3769397735595703
270,7.710933685302734,0.37932395935058594
271,7.941246032714844,0.39386749267578125
272,7.615089416503906,0.39076805114746094
273,7.88116455078125,0.3838539123535156
274,7.740974426269531,0.38504600524902344
275,8.022785186767578,0.3871917724609375
276,8.504152297973633,0.3998279571533203
277,8.31913948059082,0.3910064697265625
278,8.077144622802734,0.3917217254638672
279,8.262872695922852,0.392913818359375
280,8.614063262939453,0.39887428283691406
281,8.445978164672852,0.4000663757324219
282,8.493900299072266,0.3979206085205078
283,8.538007736206055,0.4000663757324219
284,8.264780044555664,0.4019737243652344
285,9.006261825561523,0.41794776916503906
286,9.468793869018555,0.4353523254394531
287,9.111881256103516,0.4150867462158203
288,8.512020111083984,0.40912628173828125
289,8.787870407104492,0.41103363037109375
290,8.838176727294922,0.4107952117919922
291,8.954763412475586,0.41413307189941406
292,8.709907531738281,0.4150867462158203
293,9.368896484375,0.42700767517089844
294,9.731054306030273,0.4451274871826172
295,9.279012680053711,0.4220008850097656
296,9.343147277832031,0.5249977111816406
297,9.158134460449219,0.4608631134033203
298,9.317159652709961,0.45680999755859375
299,9.634733200073242,0.45990943908691406
300,9.971141815185547,0.45108795166015625
301,10.054826736450195,0.4680156707763672
302,10.120868682861328,0.44798851013183594
303,10.056257247924805,0.45418739318847656
304,9.831905364990234,0.47016143798828125
305,9.922981262207031,0.47397613525390625
306,10.061979293823242,0.44989585876464844
307,10.65206527709961,0.4558563232421875
308,10.367870330810547,0.4608631134033203
309,9.994983673095703,0.4520416259765625
310,10.353803634643555,0.4470348358154297
311,10.341882705688477,0.4563331604003906
312,10.408878326416016,0.4680156707763672
313,10.3302001953125,0.45490264892578125
314,10.31804084777832,0.45800209045410156
315,10.622978210449219,0.4677772521972656
316,10.644912719726562,0.45800209045410156
317,10.803937911987305,0.4830360412597656
318,10.275125503540039,0.4611015319824219
319,10.741949081420898,0.4630088806152344
320,10.531902313232422,0.46515464782714844
321,11.285066604614258,0.4658699035644531
322,11.510848999023438,0.47469139099121094
323,10.905981063842773,0.47779083251953125
324,10.96200942993164,0.4780292510986328
325,11.0931396484375,0.4699230194091797
326,10.978221893310547,0.4696846008300781
327,10.883808135986328,0.47206878662109375
328,11.459112167358398,0.4730224609375
329,11.896133422851562,0.48470497131347656
330,11.308908462524414,0.47707557678222656
331,11.65318489074707,0.4799365997314453
332,11.604070663452148,0.4799365997314453
333,11.605978012084961,0.49304962158203125
334,12.223005294799805,0.5009174346923828
335,12.312173843383789,0.48804283142089844
336,11.85917854309082,0.5528926849365234
337,12.192010879516602,0.4909038543701172
338,12.019872665405273,0.492095947265625
339,11.756181716918945,0.4909038543701172
340,12.376070022583008,0.5197525024414062
341,12.939929962158203,0.5247592926025391
342,12.726068496704102,0.5092620849609375
343,13.20505142211914,0.5071163177490234
344,12.848854064941406,0.5068778991699219
345,12.861251831054688,0.5099773406982422
346,13.133049011230469,0.5209445953369141
347,12.990951538085938,0.5121231079101562
348,12.85099983215332,0.5137920379638672
349,12.707948684692383,0.5102157592773438
350,12.808084487915039,0.514984130859375
351,13.361215591430664,0.514984130859375
352,13.035058975219727,0.514984130859375
353,13.724327087402344,0.5190372467041016
354,13.148069381713867,0.5190372467041016
355,13.49186897277832,0.5249977111816406
356,13.573169708251953,0.5388259887695312
357,13.512134552001953,0.576019287109375
358,14.143943786621094,0.5440711975097656
359,14.065027236938477,0.5538463592529297
360,14.048099517822266,0.5409717559814453
361,14.551162719726562,0.5791187286376953
362,14.611959457397461,0.5428791046142578
363,14.204740524291992,0.5390644073486328
364,14.05787467956543,0.5488395690917969
365,14.405965805053711,0.5550384521484375
366,14.219999313354492,0.5738735198974609
367,14.197111129760742,0.5629062652587891
368,14.654874801635742,0.5698204040527344
369,14.595985412597656,0.5488395690917969
370,14.556169509887695,0.5640983581542969
371,14.91093635559082,0.5502700805664062
372,14.436960220336914,0.5660057067871094
373,15.130996704101562,0.5581378936767578
374,14.96434211730957,0.5640983581542969
375,15.392065048217773,0.5841255187988281
376,15.027046203613281,0.5559921264648438
377,15.323162078857422,0.5588531494140625
378,15.124082565307617,0.5621910095214844
379,15.722990036010742,0.5712509155273438
380,15.796899795532227,0.5598068237304688
381,15.482902526855469,0.6132125854492188
382,15.491962432861328,0.5717277526855469
383,15.438079833984375,0.5719661712646484
384,16.095876693725586,0.5769729614257812
385,15.855789184570312,0.5838871002197266
386,16.115903854370117,0.576019287109375
387,15.90871810913086,0.576019287109375
388,15.850067138671875,0.5776882171630859
389,16.645193099975586,0.6127357482910156
390,16.846179962158203,0.6458759307861328
391,17.291784286499023,0.5950927734375
392,17.349958419799805,0.5919933319091797
393,16.695737838745117,0.6079673767089844
394,16.335248947143555,0.5900859832763672
395,16.997814178466797,0.5958080291748047
396,16.834020614624023,0.5958080291748047
397,17.015933990478516,0.6079673767089844
398,16.954898834228516,0.5991458892822266
399,17.215967178344727,0.6029605865478516
400,17.2269344329834,0.6420612335205078
401,16.958951950073242,0.6449222564697266
402,17.93193817138672,0.6070137023925781
403,17.574787139892578,0.6101131439208984
404,17.635822296142578,0.6091594696044922
405,17.36307144165039,0.6089210510253906
406,17.905235290527344,0.6439685821533203
407,17.581939697265625,0.6263256072998047
408,17.86494255065918,0.6389617919921875
409,17.606019973754883,0.6189346313476562
410,17.694950103759766,0.6163120269775391
411,18.447160720825195,0.6191730499267578
412,18.075227737426758,0.6210803985595703
413,18.413066864013672,0.6289482116699219
414,18.66912841796875,0.6263256072998047
415,18.693208694458008,0.6372928619384766
416,18.351078033447266,0.6380081176757812
417,19.03986930847168,0.6279945373535156
418,19.06895637512207,0.6358623504638672
419,18.889904022216797,0.6449222564697266
420,19.12975311279297,0.6380081176757812
421,18.423080444335938,0.6358623504638672
422,19.492149353027344,0.6418228149414062
423,19.077301025390625,0.6399154663085938
424,19.971847534179688,0.6799697875976562
425,19.20604705810547,0.6427764892578125
426,19.353151321411133,0.6380081176757812
427,20.02406120300293,0.6458759307861328
428,19.494056701660156,0.6506443023681641
429,19.49310302734375,0.6499290466308594
430,19.835948944091797,0.6470680236816406
431,20.239830017089844,0.6430149078369141
432,20.52783966064453,0.6501674652099609
433,20.233869552612305,0.6518363952636719
434,20.27606964111328,0.6477832794189453
435,20.78986167907715,0.6558895111083984
436,21.070241928100586,0.6902217864990234
437,20.24674415588379,0.6611347198486328
438,20.550012588500977,0.6580352783203125
439,20.727157592773438,0.6659030914306641
440,20.535945892333984,0.6740093231201172
441,20.786046981811523,0.6668567657470703
442,20.24102210998535,0.6668567657470703
443,21.011829376220703,0.6659030914306641
444,21.813154220581055,0.6849765777587891
445,22.198200225830078,0.6899833679199219
446,22.80116081237793,0.6997585296630859
447,21.48604393005371,0.6930828094482422
448,20.679950714111328,0.6740093231201172
449,21.46601676940918,0.6840229034423828
450,21.1179256439209,0.6749629974365234
451,21.68130874633789,0.6868839263916016
452,21.934032440185547,0.6999969482421875
453,21.593809127807617,0.6861686706542969
454,22.238969802856445,0.6988048553466797
455,23.417949676513672,0.7097721099853516
456,23.273944854736328,0.6949901580810547
457,21.580219268798828,0.7028579711914062
458,22.78304100036621,0.6988048553466797
459,22.55702018737793,0.6971359252929688
460,22.315025329589844,0.6959438323974609
461,22.124052047729492,0.6940364837646484
462,24.792194366455078,0.701904296875
463,23.6661434173584,0.6978511810302734
464,22.8729248046875,0.6990432739257812
465,23.03004264831543,0.7030963897705078
466,23.694992065429688,0.7030963897705078
467,23.05316925048828,0.7040500640869141
468,23.35500717163086,0.7050037384033203
469,23.424148559570312,0.7097721099853516
470,23.979902267456055,0.7092952728271484
471,23.602962493896484,0.7100105285644531
472,23.680925369262695,0.7119178771972656
473,23.819923400878906,0.7288455963134766
474,23.932933807373047,0.7181167602539062
475,23.64516258239746,0.7188320159912109
476,23.43297004699707,0.7202625274658203
477,24.47223663330078,0.7297992706298828
478,24.353981018066406,0.7240772247314453
479,24.554967880249023,0.7328987121582031
480,24.22308921813965,0.7259845733642578
481,27.029991149902344,0.7390975952148438
482,24.630069732666016,0.7297992706298828
483,24.545907974243164,0.7319450378417969
484,24.85179901123047,0.7312297821044922
485,24.991989135742188,0.7748603820800781
486,25.901079177856445,0.7450580596923828
487,25.130271911621094,0.7863044738769531
488,26.00407600402832,0.7469654083251953
489,25.775671005249023,0.7481575012207031
490,25.101661682128906,0.7581710815429688
491,26.365995407104492,0.7469654083251953
492,25.871992111206055,0.7460117340087891
493,26.488780975341797,0.7569789886474609
494,26.37004852294922,0.7622241973876953
495,26.61871910095215,0.7717609405517578
496,26.36265754699707,0.8287429809570312
497,26.578903198242188,0.8068084716796875
498,27.254104614257812,0.8189678192138672
499,26.641845703125,0.766754150390625
500,26.872634887695312,0.7722377777099609
501,26.858091354370117,0.7719993591308594
502,27.952909469604492,0.8018016815185547
503,28.06997299194336,0.7698535919189453
504,27.611970901489258,0.8058547973632812
505,27.8780460357666,0.7851123809814453
506,27.727842330932617,0.8020401000976562
507,27.60601043701172,0.8029937744140625
508,28.36012840270996,0.7789134979248047
509,27.547121047973633,0.7851123809814453
510,27.738094329833984,0.7848739624023438
511,28.21207046508789,0.8120536804199219
512,28.100252151489258,0.8342266082763672
513,27.992725372314453,0.8020401000976562
514,29.397010803222656,0.8120536804199219
515,28.933048248291016,0.7991790771484375
516,29.04677391052246,0.8082389831542969
517,28.847217559814453,0.8161067962646484
518,28.56278419494629,0.8041858673095703
519,28.56612205505371,0.8070468902587891
520,28.3811092376709,0.8060932159423828
521,28.731107711791992,0.8420944213867188
522,29.78205680847168,0.9071826934814453
523,29.500961303710938,0.8280277252197266
524,29.822826385498047,0.8566379547119141
525,29.623031616210938,0.8230209350585938
526,29.995203018188477,0.8230209350585938
527,30.11035919189453,0.8320808410644531
528,30.230998992919922,0.8549690246582031
529,30.5478572845459,0.8311271667480469
530,32.00721740722656,0.8521080017089844
531,31.050920486450195,0.8411407470703125
532,30.520915985107422,0.8246898651123047
533,30.73906898498535,0.8308887481689453
534,30.6088924407959,0.8401870727539062
535,31.05902671813965,0.8330345153808594
536,31.944990158081055,0.8640289306640625
537,32.022953033447266,0.8921623229980469
538,31.866073608398438,0.84686279296875
539,31.99481964111328,0.9291172027587891
540,31.260967254638672,0.84686279296875
541,30.893802642822266,0.8440017700195312
542,31.929731369018555,0.8461475372314453
543,31.40711784362793,0.8718967437744141
544,31.795263290405273,0.8502006530761719
545,32.09328651428223,0.8950233459472656
546,32.00793266296387,0.8487701416015625
547,31.475067138671875,0.8609294891357422
548,32.67407417297363,0.8630752563476562
549,34.51204299926758,0.988006591796875
550,34.38591957092285,0.8759498596191406
551,31.757831573486328,0.8661746978759766
552,32.33695030212402,0.8640289306640625
553,33.11491012573242,0.8800029754638672
554,33.4620475769043,0.8769035339355469
555,33.410072326660156,0.9350776672363281
556,33.447980880737305,0.9138584136962891
557,35.0642204284668,0.9059906005859375
558,34.3480110168457,0.8788108825683594
559,35.22777557373047,0.9131431579589844
560,33.393144607543945,0.8997917175292969
561,34.012794494628906,0.8862018585205078
562,34.43598747253418,0.888824462890625
563,35.32695770263672,0.8893013000488281
564,35.173892974853516,0.8919239044189453
565,35.19010543823242,0.8893013000488281
566,34.64674949645996,0.9081363677978516
567,34.857988357543945,0.8969306945800781
568,34.07096862792969,0.9028911590576172
569,34.72304344177246,0.9160041809082031
570,34.986019134521484,0.904083251953125
571,34.27386283874512,0.8990764617919922
572,35.256147384643555,0.9002685546875
573,35.87603569030762,0.904083251953125
574,34.606218338012695,0.9310245513916016
575,35.492897033691406,0.904083251953125
576,35.94374656677246,0.911712646484375
577,35.54892539978027,0.9741783142089844
578,36.646127700805664,0.9279251098632812
579,36.524057388305664,0.9961128234863281
580,36.65804862976074,0.9510517120361328
581,36.91697120666504,0.9989738464355469
582,36.630868911743164,0.9601116180419922
583,37.37616539001465,0.9241104125976562
584,39.14499282836914,0.9748935699462891
585,37.99128532409668,0.9949207305908203
586,36.871910095214844,0.9391307830810547
587,37.98389434814453,0.9548664093017578
588,38.04373741149902,1.0221004486083984
589,38.208961486816406,1.01470947265625
590,39.46805000305176,1.0521411895751953
591,39.090871810913086,0.9400844573974609
592,38.20919990539551,0.9369850158691406
593,37.98413276672363,0.9639263153076172
594,37.68301010131836,0.9698867797851562
595,38.42592239379883,0.9479522705078125
596,37.89472579956055,0.9491443634033203
597,38.49291801452637,0.9868144989013672
598,38.648128509521484,0.9479522705078125
599,38.496971130371094,0.9520053863525391
600,39.02387619018555,0.9520053863525391
601,38.49077224731445,0.9632110595703125
602,40.1608943939209,0.9539127349853516
603,39.3979549407959,0.9608268737792969
604,39.51001167297363,0.965118408203125
605,39.58296775817871,0.9560585021972656
606,38.08307647705078,0.9570121765136719
607,39.45803642272949,0.9639263153076172
608,39.83902931213379,0.9701251983642578
609,39.25180435180664,0.9648799896240234
2,0.0021457672119140625,0.0030994415283203125
3,0.003814697265625,0.005245208740234375
4,0.0030994415283203125,0.0040531158447265625
2,0.0021457672119140625,0.0030994415283203125
3,0.0030994415283203125,0.0040531158447265625
4,0.0030994415283203125,0.00476837158203125
2,0.0030994415283203125,0.0026226043701171875
3,0.00286102294921875,0.0030994415283203125
4,0.0021457672119140625,0.0040531158447265625
2,0.0007152557373046875,0.0011920928955078125
3,0.0030994415283203125,0.00286102294921875
4,0.0040531158447265625,0.003814697265625
2,0.00095367431640625,0.0019073486328125
3,0.00095367431640625,0.0016689300537109375
4,0.0030994415283203125,0.003814697265625
2,0.0011920928955078125,0.00095367431640625
3,0.0030994415283203125,0.003814697265625
4,0.0030994415283203125,0.0030994415283203125
2,0.00095367431640625,0.0011920928955078125
3,0.0011920928955078125,0.0026226043701171875
4,0.0019073486328125,0.00286102294921875
2,0.0019073486328125,0.0021457672119140625
3,0.0019073486328125,0.0021457672119140625
4,0.0030994415283203125,0.005245208740234375
2,0.00095367431640625,0.0021457672119140625
3,0.0021457672119140625,0.00286102294921875
4,0.0026226043701171875,0.004291534423828125
2,0.0011920928955078125,0.0019073486328125
3,0.0021457672119140625,0.00286102294921875
4,0.0026226043701171875,0.004291534423828125
2,0.00095367431640625,0.0007152557373046875
3,0.0021457672119140625,0.0030994415283203125
4,0.00286102294921875,0.003814697265625
2,0.0021457672119140625,0.0026226043701171875
3,0.0011920928955078125,0.0019073486328125
4,0.0021457672119140625,0.0030994415283203125
2,0.00095367431640625,0.00095367431640625
3,0.0019073486328125,0.0021457672119140625
4,0.0030994415283203125,0.00286102294921875
2,0.00095367431640625,0.0011920928955078125
3,0.00095367431640625,0.0021457672119140625
4,0.00286102294921875,0.0030994415283203125
2,0.0,0.00095367431640625
3,0.0019073486328125,0.0030994415283203125
4,0.00286102294921875,0.0040531158447265625
2,0.0007152557373046875,0.00095367431640625
3,0.00095367431640625,0.0030994415283203125
4,0.0030994415283203125,0.00286102294921875
2,0.00095367431640625,0.00095367431640625
3,0.0019073486328125,0.0019073486328125
4,0.0030994415283203125,0.00286102294921875
2,0.0,0.00095367431640625
3,0.0011920928955078125,0.0016689300537109375
4,0.005245208740234375,0.0059604644775390625
2,0.0019073486328125,0.00095367431640625
3,0.0030994415283203125,0.0030994415283203125
4,0.0021457672119140625,0.0030994415283203125
2,0.00095367431640625,0.00095367431640625
3,0.0021457672119140625,0.0019073486328125
4,0.0019073486328125,0.00286102294921875
2,0.00095367431640625,0.0021457672119140625
3,0.0019073486328125,0.0021457672119140625
4,0.00095367431640625,0.0030994415283203125
2,0.00095367431640625,0.00095367431640625
3,0.00095367431640625,0.0021457672119140625
4,0.00286102294921875,0.0030994415283203125
2,0.00095367431640625,0.00095367431640625
3,0.00095367431640625,0.0021457672119140625
4,0.0016689300537109375,0.0030994415283203125
2,0.00095367431640625,0.0011920928955078125
3,0.0021457672119140625,0.0030994415283203125
4,0.0016689300537109375,0.0030994415283203125
2,0.0011920928955078125,0.00095367431640625
3,0.0019073486328125,0.0019073486328125
4,0.0019073486328125,0.0030994415283203125
2,0.0011920928955078125,0.00095367431640625
3,0.0019073486328125,0.0019073486328125
4,0.00286102294921875,0.0030994415283203125
2,0.0,0.0011920928955078125
3,0.0019073486328125,0.0021457672119140625
4,0.0021457672119140625,0.0026226043701171875
2,0.00095367431640625,0.00095367431640625
3,0.00095367431640625,0.0019073486328125
4,0.0019073486328125,0.0030994415283203125
2,0.0,0.00095367431640625
3,0.00095367431640625,0.0021457672119140625
4,0.0021457672119140625,0.0026226043701171875
2,0.00095367431640625,0.00095367431640625
3,0.00095367431640625,0.0016689300537109375
4,0.00095367431640625,0.0019073486328125
2,0.00095367431640625,0.00095367431640625
3,0.0016689300537109375,0.0021457672119140625
4,0.0019073486328125,0.00286102294921875
2,0.00095367431640625,0.00095367431640625
3,0.0021457672119140625,0.0021457672119140625
4,0.0019073486328125,0.0030994415283203125
2,0.0,0.00095367431640625
3,0.00095367431640625,0.0021457672119140625
4,0.0019073486328125,0.0030994415283203125
2,0.00095367431640625,0.0011920928955078125
3,0.0011920928955078125,0.0019073486328125
4,0.00286102294921875,0.0030994415283203125
2,0.00095367431640625,0.0011920928955078125
3,0.00095367431640625,0.0021457672119140625
4,0.0011920928955078125,0.00286102294921875
2,0.00095367431640625,0.00095367431640625
3,0.0011920928955078125,0.0016689300537109375
4,0.00286102294921875,0.0030994415283203125
2,0.0011920928955078125,0.00095367431640625
3,0.0007152557373046875,0.0021457672119140625
4,0.0019073486328125,0.00286102294921875
2,0.0,0.0011920928955078125
