dimension,edges,isDirectional,minWeight,maxWeight,algo,time
18,149,False,0,50,dNormal,4.452228546142578
19,167,False,0,50,dHeapNList,97.25213050842285
19,167,False,0,50,dNormal,3.2091140747070312
20,186,False,0,50,dHeapNList,131.46710395812988
20,186,False,0,50,dNormal,4.029750823974609
21,207,False,0,50,dHeapNList,149.63889122009277
21,207,False,0,50,dNormal,4.9610137939453125
22,224,False,0,50,dHeapNList,191.30897521972656
22,224,False,0,50,dNormal,6.246089935302734
23,251,False,0,50,dHeapNList,223.3140468597412
23,251,False,0,50,dNormal,7.973194122314453
24,272,False,0,50,dHeapNList,262.67433166503906
24,272,False,0,50,dNormal,7.960081100463867
25,289,False,0,50,dHeapNList,295.62902450561523
25,289,False,0,50,dNormal,9.463071823120117
26,319,False,0,50,dHeapNList,371.02675437927246
26,319,False,0,50,dNormal,11.796951293945312
27,342,False,0,50,dHeapNList,430.53388595581055
27,342,False,0,50,dNormal,12.800931930541992
28,367,False,0,50,dHeapNList,492.85078048706055
28,367,False,0,50,dNormal,14.590978622436523
29,397,False,0,50,dHeapNList,579.8821449279785
29,397,False,0,50,dNormal,18.646955490112305
30,423,False,0,50,dHeapNList,659.2080593109131
30,423,False,0,50,dNormal,21.068096160888672
31,454,False,0,50,dHeapNList,821.6710090637207
31,454,False,0,50,dNormal,29.4189453125
32,490,False,0,50,dHeapNList,955.0151824951172
32,490,False,0,50,dNormal,35.7666015625
33,516,False,0,50,dHeapNList,991.0860061645508
33,516,False,0,50,dNormal,30.452251434326172
34,548,False,0,50,dHeapNList,1186.2061023712158
34,548,False,0,50,dNormal,35.722970962524414
35,581,False,0,50,dHeapNList,1325.4709243774414
35,581,False,0,50,dNormal,47.26004600524902
36,620,False,0,50,dHeapNList,1614.0899658203125
36,620,False,0,50,dNormal,74.61881637573242
37,656,False,0,50,dHeapNList,1986.3379001617432
37,656,False,0,50,dNormal,59.84807014465332
38,686,False,0,50,dHeapNList,1756.160020828247
38,686,False,0,50,dNormal,75.82497596740723
39,727,False,0,50,dHeapNList,2104.6557426452637
39,727,False,0,50,dNormal,69.26798820495605
40,768,False,0,50,dHeapNList,2225.2960205078125
40,768,False,0,50,dNormal,74.99504089355469
41,805,False,0,50,dHeapNList,2598.893165588379
41,805,False,0,50,dNormal,93.23978424072266
42,842,False,0,50,dHeapNList,2684.019088745117
42,842,False,0,50,dNormal,124.4361400604248
43,883,False,0,50,dHeapNList,3212.475299835205
43,883,False,0,50,dNormal,171.84090614318848
44,917,False,0,50,dHeapNList,3635.9899044036865
44,917,False,0,50,dNormal,123.81815910339355
45,961,False,0,50,dHeapNList,3520.360231399536
45,961,False,0,50,dNormal,130.8271884918213
46,1017,False,0,50,dHeapNList,4104.112148284912
46,1017,False,0,50,dNormal,135.8351707458496
47,1060,False,0,50,dHeapNList,5061.315059661865
47,1060,False,0,50,dNormal,210.88886260986328
48,1101,False,0,50,dHeapNList,5415.428876876831
48,1101,False,0,50,dNormal,196.93899154663086
49,1157,False,0,50,dHeapNList,5299.772262573242
49,1157,False,0,50,dNormal,168.0903434753418
50,1198,False,0,50,dHeapNList,5730.751991271973
50,1198,False,0,50,dNormal,237.8230094909668
51,1250,False,0,50,dHeapNList,6507.803201675415
51,1250,False,0,50,dNormal,229.23707962036133
52,1296,False,0,50,dHeapNList,7145.916223526001
52,1296,False,0,50,dNormal,239.32790756225586
53,1358,False,0,50,dHeapNList,7157.052278518677
53,1358,False,0,50,dNormal,237.44606971740723
54,1394,False,0,50,dHeapNList,7820.24621963501
54,1394,False,0,50,dNormal,348.2332229614258
55,1446,False,0,50,dHeapNList,8817.445755004883
55,1446,False,0,50,dNormal,282.12571144104004
56,1517,False,0,50,dHeapNList,9903.64384651184
56,1517,False,0,50,dNormal,393.3749198913574
57,1557,False,0,50,dHeapNList,9736.154079437256
57,1557,False,0,50,dNormal,335.3140354156494
58,1624,False,0,50,dHeapNList,10228.299856185913
58,1624,False,0,50,dNormal,436.2790584564209
59,1677,False,0,50,dHeapNList,11726.06110572815
59,1677,False,0,50,dNormal,434.01193618774414
1,0,False,0,50,dHeapNList,0.00286102294921875
1,0,False,0,50,dNormal,0.00095367431640625
2,1,False,0,50,dHeapNList,0.0069141387939453125
2,1,False,0,50,dNormal,0.0050067901611328125
3,3,False,0,50,dHeapNList,0.019073486328125
3,3,False,0,50,dNormal,0.010013580322265625
4,6,False,0,50,dHeapNList,0.06389617919921875
4,6,False,0,50,dNormal,0.022172927856445312
5,9,False,0,50,dHeapNList,0.13494491577148438
5,9,False,0,50,dNormal,0.030994415283203125
6,15,False,0,50,dHeapNList,0.4382133483886719
6,15,False,0,50,dNormal,0.05793571472167969
7,21,False,0,50,dHeapNList,1.0149478912353516
7,21,False,0,50,dNormal,0.09012222290039062
8,27,False,0,50,dHeapNList,1.7621517181396484
8,27,False,0,50,dNormal,0.1289844512939453
9,33,False,0,50,dHeapNList,2.875089645385742
9,33,False,0,50,dNormal,0.186920166015625
10,43,False,0,50,dHeapNList,5.000829696655273
10,43,False,0,50,dNormal,0.2682209014892578
11,50,False,0,50,dHeapNList,7.311105728149414
11,50,False,0,50,dNormal,0.35881996154785156
12,65,False,0,50,dHeapNList,12.464761734008789
12,65,False,0,50,dNormal,0.5688667297363281
13,77,False,0,50,dHeapNList,19.69289779663086
13,77,False,0,50,dNormal,0.7989406585693359
14,90,False,0,50,dHeapNList,26.521921157836914
14,90,False,0,50,dNormal,1.1179447174072266
15,102,False,0,50,dHeapNList,32.78207778930664
15,102,False,0,50,dNormal,1.3442039489746094
16,119,False,0,50,dHeapNList,46.885013580322266
16,119,False,0,50,dNormal,2.0029544830322266
17,134,False,0,50,dHeapNList,60.53900718688965
17,134,False,0,50,dNormal,2.0570755004882812
18,150,False,0,50,dHeapNList,78.40704917907715
18,150,False,0,50,dNormal,2.5479793548583984
19,169,False,0,50,dHeapNList,99.19428825378418
19,169,False,0,50,dNormal,3.1113624572753906
20,189,False,0,50,dHeapNList,126.26814842224121
20,189,False,0,50,dNormal,3.8979053497314453
21,205,False,0,50,dHeapNList,147.2780704498291
21,205,False,0,50,dNormal,4.570722579956055
22,229,False,0,50,dHeapNList,198.20117950439453
22,229,False,0,50,dNormal,6.958961486816406
23,247,False,0,50,dHeapNList,221.80819511413574
23,247,False,0,50,dNormal,6.531000137329102
24,271,False,0,50,dHeapNList,261.6760730743408
24,271,False,0,50,dNormal,10.535001754760742
25,291,False,0,50,dHeapNList,297.8100776672363
25,291,False,0,50,dNormal,9.80377197265625
26,317,False,0,50,dHeapNList,358.28208923339844
26,317,False,0,50,dNormal,11.676311492919922
27,341,False,0,50,dHeapNList,418.3671474456787
27,341,False,0,50,dNormal,13.502120971679688
28,372,False,0,50,dHeapNList,544.3000793457031
28,372,False,0,50,dNormal,16.28279685974121
29,399,False,0,50,dHeapNList,585.2670669555664
29,399,False,0,50,dNormal,17.550945281982422
30,432,False,0,50,dHeapNList,692.924976348877
30,432,False,0,50,dNormal,20.77007293701172
31,454,False,0,50,dHeapNList,918.3859825134277
31,454,False,0,50,dNormal,32.72294998168945
32,486,False,0,50,dHeapNList,880.7947635650635
32,486,False,0,50,dNormal,34.945011138916016
33,518,False,0,50,dHeapNList,993.6788082122803
33,518,False,0,50,dNormal,35.019874572753906
34,548,False,0,50,dHeapNList,1139.1491889953613
34,548,False,0,50,dNormal,40.221214294433594
35,581,False,0,50,dHeapNList,1261.720895767212
35,581,False,0,50,dNormal,55.44590950012207
36,625,False,0,50,dHeapNList,1456.2718868255615
36,625,False,0,50,dNormal,49.653053283691406
37,651,False,0,50,dHeapNList,1675.0860214233398
37,651,False,0,50,dNormal,53.2379150390625
38,688,False,0,50,dHeapNList,1791.7149066925049
38,688,False,0,50,dNormal,56.65397644042969
39,724,False,0,50,dHeapNList,2302.6156425476074
39,724,False,0,50,dNormal,85.57415008544922
40,770,False,0,50,dHeapNList,2609.6529960632324
40,770,False,0,50,dNormal,117.54584312438965
41,803,False,0,50,dHeapNList,2667.8409576416016
41,803,False,0,50,dNormal,100.37803649902344
42,848,False,0,50,dHeapNList,2871.2759017944336
42,848,False,0,50,dNormal,99.08294677734375
43,890,False,0,50,dHeapNList,2999.6578693389893
43,890,False,0,50,dNormal,97.04184532165527
44,930,False,0,50,dHeapNList,3468.308925628662
44,930,False,0,50,dNormal,118.91508102416992
45,976,False,0,50,dHeapNList,3783.4112644195557
45,976,False,0,50,dNormal,172.4221706390381
46,1018,False,0,50,dHeapNList,4493.697166442871
46,1018,False,0,50,dNormal,214.48302268981934
47,1066,False,0,50,dHeapNList,4522.6240158081055
47,1066,False,0,50,dNormal,150.44689178466797
48,1104,False,0,50,dHeapNList,4824.25594329834
48,1104,False,0,50,dNormal,183.807373046875
49,1155,False,0,50,dHeapNList,5470.759153366089
49,1155,False,0,50,dNormal,185.98103523254395
50,1202,False,0,50,dHeapNList,5960.296869277954
50,1202,False,0,50,dNormal,255.74564933776855
51,1254,False,0,50,dHeapNList,6233.903884887695
51,1254,False,0,50,dNormal,235.25714874267578
52,1291,False,0,50,dHeapNList,6368.6418533325195
52,1291,False,0,50,dNormal,594.4168567657471
53,1338,False,0,50,dHeapNList,7358.519077301025
53,1338,False,0,50,dNormal,257.89594650268555
54,1404,False,0,50,dHeapNList,8096.48585319519
54,1404,False,0,50,dNormal,298.7520694732666
55,1457,False,0,50,dHeapNList,9112.70785331726
55,1457,False,0,50,dNormal,360.2302074432373
56,1507,False,0,50,dHeapNList,9167.618036270142
56,1507,False,0,50,dNormal,337.9089832305908
57,1559,False,0,50,dHeapNList,10057.097911834717
57,1559,False,0,50,dNormal,450.1619338989258
58,1619,False,0,50,dHeapNList,10928.249835968018
58,1619,False,0,50,dNormal,383.0127716064453
59,1670,False,0,50,dHeapNList,12677.204847335815
59,1670,False,0,50,dNormal,593.5981273651123
1,0,False,0,50,dHeapNList,0.0030994415283203125
1,0,False,0,50,dNormal,0.00095367431640625
2,1,False,0,50,dHeapNList,0.007152557373046875
2,1,False,0,50,dNormal,0.0050067901611328125
3,3,False,0,50,dHeapNList,0.017881393432617188
3,3,False,0,50,dNormal,0.010967254638671875
4,6,False,0,50,dHeapNList,0.06008148193359375
4,6,False,0,50,dNormal,0.02002716064453125
5,10,False,0,50,dHeapNList,0.17595291137695312
5,10,False,0,50,dNormal,0.03600120544433594
6,15,False,0,50,dHeapNList,0.4658699035644531
6,15,False,0,50,dNormal,0.0591278076171875
7,20,False,0,50,dHeapNList,0.7848739624023438
7,20,False,0,50,dNormal,0.08606910705566406
8,28,False,0,50,dHeapNList,1.8787384033203125
8,28,False,0,50,dNormal,0.1399517059326172
9,35,False,0,50,dHeapNList,3.9207935333251953
9,35,False,0,50,dNormal,0.2739429473876953
10,44,False,0,50,dHeapNList,5.048274993896484
10,44,False,0,50,dNormal,0.2658367156982422
11,54,False,0,50,dHeapNList,8.376121520996094
11,54,False,0,50,dNormal,0.40602684020996094
12,64,False,0,50,dHeapNList,12.174129486083984
12,64,False,0,50,dNormal,0.6272792816162109
13,77,False,0,50,dHeapNList,19.1957950592041
13,77,False,0,50,dNormal,0.8141994476318359
14,90,False,0,50,dHeapNList,39.41917419433594
14,90,False,0,50,dNormal,1.2178421020507812
15,104,False,0,50,dHeapNList,35.201072692871094
15,104,False,0,50,dNormal,1.2669563293457031
16,120,False,0,50,dHeapNList,47.411203384399414
16,120,False,0,50,dNormal,1.6262531280517578
17,133,False,0,50,dHeapNList,60.03975868225098
17,133,False,0,50,dNormal,2.0198822021484375
18,151,False,0,50,dHeapNList,89.45488929748535
18,151,False,0,50,dNormal,3.0450820922851562
19,168,False,0,50,dHeapNList,96.44913673400879
19,168,False,0,50,dNormal,3.0798912048339844
20,186,False,0,50,dHeapNList,124.57013130187988
20,186,False,0,50,dNormal,3.796100616455078
21,204,False,0,50,dHeapNList,153.08523178100586
21,204,False,0,50,dNormal,5.2051544189453125
22,230,False,0,50,dHeapNList,188.15922737121582
22,230,False,0,50,dNormal,7.328033447265625
23,245,False,0,50,dHeapNList,213.86981010437012
23,245,False,0,50,dNormal,6.850004196166992
24,270,False,0,50,dHeapNList,255.96904754638672
24,270,False,0,50,dNormal,8.244037628173828
25,295,False,0,50,dHeapNList,315.3400421142578
25,295,False,0,50,dNormal,9.674072265625
26,319,False,0,50,dHeapNList,420.32313346862793
26,319,False,0,50,dNormal,12.710094451904297
27,345,False,0,50,dHeapNList,438.305139541626
27,345,False,0,50,dNormal,13.969182968139648
28,372,False,0,50,dHeapNList,537.5020503997803
28,372,False,0,50,dNormal,18.64027976989746
29,394,False,0,50,dHeapNList,741.3830757141113
29,394,False,0,50,dNormal,21.73328399658203
30,426,False,0,50,dHeapNList,671.0832118988037
30,426,False,0,50,dNormal,20.25008201599121
31,455,False,0,50,dHeapNList,755.577802658081
31,455,False,0,50,dNormal,27.8012752532959
32,488,False,0,50,dHeapNList,889.0187740325928
32,488,False,0,50,dNormal,31.9821834564209
33,511,False,0,50,dHeapNList,976.5739440917969
33,511,False,0,50,dNormal,29.873132705688477
34,550,False,0,50,dHeapNList,1206.5558433532715
34,550,False,0,50,dNormal,40.91906547546387
35,580,False,0,50,dHeapNList,1339.3852710723877
35,580,False,0,50,dNormal,38.12003135681152
36,621,False,0,50,dHeapNList,1597.8670120239258
36,621,False,0,50,dNormal,62.21175193786621
37,655,False,0,50,dHeapNList,1870.805025100708
37,655,False,0,50,dNormal,71.26617431640625
38,693,False,0,50,dHeapNList,1987.917184829712
38,693,False,0,50,dNormal,86.93194389343262
39,728,False,0,50,dHeapNList,2028.1221866607666
39,728,False,0,50,dNormal,64.0101432800293
40,768,False,0,50,dHeapNList,2228.817939758301
40,768,False,0,50,dNormal,74.19300079345703
41,801,False,0,50,dHeapNList,2551.090955734253
41,801,False,0,50,dNormal,109.09104347229004
42,846,False,0,50,dHeapNList,2750.983953475952
42,846,False,0,50,dNormal,86.86590194702148
43,886,False,0,50,dHeapNList,2977.893114089966
43,886,False,0,50,dNormal,122.42603302001953
44,923,False,0,50,dHeapNList,3257.7462196350098
44,923,False,0,50,dNormal,112.21504211425781
45,967,False,0,50,dHeapNList,3605.7279109954834
45,967,False,0,50,dNormal,112.66684532165527
46,1012,False,0,50,dHeapNList,5164.190769195557
46,1012,False,0,50,dNormal,180.83620071411133
47,1069,False,0,50,dHeapNList,4747.3039627075195
47,1069,False,0,50,dNormal,157.2248935699463
48,1106,False,0,50,dHeapNList,5524.569988250732
48,1106,False,0,50,dNormal,179.2759895324707
49,1155,False,0,50,dHeapNList,6110.0358963012695
49,1155,False,0,50,dNormal,202.21590995788574
50,1202,False,0,50,dHeapNList,5958.132028579712
50,1202,False,0,50,dNormal,200.2551555633545
51,1251,False,0,50,dHeapNList,6582.487106323242
51,1251,False,0,50,dNormal,220.3972339630127
52,1304,False,0,50,dHeapNList,7188.53497505188
52,1304,False,0,50,dNormal,254.34112548828125
53,1350,False,0,50,dHeapNList,7501.899003982544
53,1350,False,0,50,dNormal,271.29316329956055
54,1405,False,0,50,dHeapNList,9337.599039077759
54,1405,False,0,50,dNormal,505.673885345459
55,1462,False,0,50,dHeapNList,8828.281164169312
55,1462,False,0,50,dNormal,387.0518207550049
56,1504,False,0,50,dHeapNList,10466.475009918213
56,1504,False,0,50,dNormal,407.1969985961914
57,1557,False,0,50,dHeapNList,10385.765075683594
57,1557,False,0,50,dNormal,458.5418701171875
58,1620,False,0,50,dHeapNList,10920.250177383423
58,1620,False,0,50,dNormal,373.8670349121094
59,1674,False,0,50,dHeapNList,11551.506042480469
59,1674,False,0,50,dNormal,772.007942199707
1,0,False,0,50,dHeapNList,0.0021457672119140625
1,0,False,0,50,dNormal,0.00095367431640625
2,1,False,0,50,dHeapNList,0.0069141387939453125
2,1,False,0,50,dNormal,0.005245208740234375
3,3,False,0,50,dHeapNList,0.0209808349609375
3,3,False,0,50,dNormal,0.010967254638671875
4,6,False,0,50,dHeapNList,0.05698204040527344
4,6,False,0,50,dNormal,0.02002716064453125
5,10,False,0,50,dHeapNList,0.1819133758544922
5,10,False,0,50,dNormal,0.03719329833984375
6,15,False,0,50,dHeapNList,0.46706199645996094
6,15,False,0,50,dNormal,0.05793571472167969
7,20,False,0,50,dHeapNList,0.9021759033203125
7,20,False,0,50,dNormal,0.07987022399902344
8,26,False,0,50,dHeapNList,1.6050338745117188
8,26,False,0,50,dNormal,0.12493133544921875
9,36,False,0,50,dHeapNList,2.9840469360351562
9,36,False,0,50,dNormal,0.1850128173828125
10,44,False,0,50,dHeapNList,5.325794219970703
10,44,False,0,50,dNormal,0.2732276916503906
11,54,False,0,50,dHeapNList,7.884979248046875
11,54,False,0,50,dNormal,0.370025634765625
12,65,False,0,50,dHeapNList,12.122869491577148
12,65,False,0,50,dNormal,0.5197525024414062
13,75,False,0,50,dHeapNList,16.417980194091797
13,75,False,0,50,dNormal,0.6721019744873047
14,86,False,0,50,dHeapNList,26.74698829650879
14,86,False,0,50,dNormal,0.9999275207519531
15,103,False,0,50,dHeapNList,37.42480278015137
15,103,False,0,50,dNormal,1.6760826110839844
16,119,False,0,50,dHeapNList,47.19424247741699
16,119,False,0,50,dNormal,1.981973648071289
17,134,False,0,50,dHeapNList,64.36586380004883
17,134,False,0,50,dNormal,2.1240711212158203
18,147,False,0,50,dHeapNList,70.62602043151855
18,147,False,0,50,dNormal,2.318143844604492
19,169,False,0,50,dHeapNList,98.9840030670166
19,169,False,0,50,dNormal,3.765583038330078
20,187,False,0,50,dHeapNList,120.3608512878418
20,187,False,0,50,dNormal,3.786802291870117
21,205,False,0,50,dHeapNList,147.36509323120117
21,205,False,0,50,dNormal,4.588127136230469
22,226,False,0,50,dHeapNList,179.90398406982422
22,226,False,0,50,dNormal,6.078004837036133
23,245,False,0,50,dHeapNList,233.44802856445312
23,245,False,0,50,dNormal,6.927967071533203
24,270,False,0,50,dHeapNList,258.74900817871094
24,270,False,0,50,dNormal,7.727146148681641
25,294,False,0,50,dHeapNList,310.67585945129395
25,294,False,0,50,dNormal,9.30476188659668
26,315,False,0,50,dHeapNList,355.971097946167
26,315,False,0,50,dNormal,11.448860168457031
27,347,False,0,50,dHeapNList,435.758113861084
27,347,False,0,50,dNormal,17.234086990356445
28,372,False,0,50,dHeapNList,510.8449459075928
28,372,False,0,50,dNormal,17.587900161743164
29,400,False,0,50,dHeapNList,584.2690467834473
29,400,False,0,50,dNormal,22.315025329589844
30,431,False,0,50,dHeapNList,684.2098236083984
30,431,False,0,50,dNormal,24.861812591552734
31,456,False,0,50,dHeapNList,810.7650279998779
31,456,False,0,50,dNormal,30.689001083374023
32,487,False,0,50,dHeapNList,883.4059238433838
32,487,False,0,50,dNormal,26.562929153442383
33,515,False,0,50,dHeapNList,991.102933883667
33,515,False,0,50,dNormal,37.65392303466797
34,549,False,0,50,dHeapNList,1133.0220699310303
34,549,False,0,50,dNormal,38.114070892333984
35,584,False,0,50,dHeapNList,1290.2069091796875
35,584,False,0,50,dNormal,43.473005294799805
36,620,False,0,50,dHeapNList,1436.1279010772705
36,620,False,0,50,dNormal,44.0220832824707
37,653,False,0,50,dHeapNList,1706.5238952636719
37,653,False,0,50,dNormal,57.25693702697754
38,696,False,0,50,dHeapNList,1849.1578102111816
38,696,False,0,50,dNormal,64.4838809967041
39,721,False,0,50,dHeapNList,2311.2969398498535
39,721,False,0,50,dNormal,76.0490894317627
40,765,False,0,50,dHeapNList,2577.839136123657
40,765,False,0,50,dNormal,88.46902847290039
41,800,False,0,50,dHeapNList,2544.2819595336914
41,800,False,0,50,dNormal,92.65899658203125
42,846,False,0,50,dHeapNList,2723.975896835327
42,846,False,0,50,dNormal,103.11484336853027
43,889,False,0,50,dHeapNList,3279.5169353485107
43,889,False,0,50,dNormal,126.48487091064453
44,929,False,0,50,dHeapNList,3595.8030223846436
44,929,False,0,50,dNormal,133.30888748168945
45,970,False,0,50,dHeapNList,3761.488199234009
45,970,False,0,50,dNormal,128.2210350036621
46,1012,False,0,50,dHeapNList,5160.715103149414
46,1012,False,0,50,dNormal,520.0798511505127
47,1059,False,0,50,dHeapNList,4851.001977920532
47,1059,False,0,50,dNormal,158.16497802734375
48,1107,False,0,50,dHeapNList,4674.726724624634
48,1107,False,0,50,dNormal,178.41315269470215
49,1153,False,0,50,dHeapNList,5041.306972503662
49,1153,False,0,50,dNormal,165.60101509094238
50,1208,False,0,50,dHeapNList,5599.560976028442
50,1208,False,0,50,dNormal,183.29501152038574
51,1242,False,0,50,dHeapNList,6633.370876312256
51,1242,False,0,50,dNormal,216.40324592590332
52,1297,False,0,50,dHeapNList,7262.065887451172
52,1297,False,0,50,dNormal,376.7848014831543
53,1354,False,0,50,dHeapNList,7341.872930526733
53,1354,False,0,50,dNormal,255.63478469848633
54,1399,False,0,50,dHeapNList,8107.028961181641
54,1399,False,0,50,dNormal,431.81777000427246
55,1466,False,0,50,dHeapNList,8869.132995605469
55,1466,False,0,50,dNormal,309.6809387207031
56,1524,False,0,50,dHeapNList,9994.023084640503
56,1524,False,0,50,dNormal,405.72595596313477
57,1569,False,0,50,dHeapNList,10886.259078979492
57,1569,False,0,50,dNormal,531.951904296875
58,1617,False,0,50,dHeapNList,11460.701942443848
58,1617,False,0,50,dNormal,815.7451152801514
59,1674,False,0,50,dHeapNList,11257.512331008911
59,1674,False,0,50,dNormal,409.32202339172363
1,0,False,0,50,dHeapNList,0.00286102294921875
1,0,False,0,50,dNormal,0.0011920928955078125
2,1,False,0,50,dHeapNList,0.008106231689453125
2,1,False,0,50,dNormal,0.0050067901611328125
3,2,False,0,50,dHeapNList,0.014066696166992188
3,2,False,0,50,dNormal,0.009059906005859375
4,6,False,0,50,dHeapNList,0.06508827209472656
4,6,False,0,50,dNormal,0.019073486328125
5,10,False,0,50,dHeapNList,0.18787384033203125
5,10,False,0,50,dNormal,0.03600120544433594
6,15,False,0,50,dHeapNList,0.4470348358154297
6,15,False,0,50,dNormal,0.0591278076171875
7,20,False,0,50,dHeapNList,0.8380413055419922
7,20,False,0,50,dNormal,0.08106231689453125
8,28,False,0,50,dHeapNList,1.8758773803710938
8,28,False,0,50,dNormal,0.13399124145507812
9,34,False,0,50,dHeapNList,2.9180049896240234
9,34,False,0,50,dNormal,0.1838207244873047
10,45,False,0,50,dHeapNList,5.40471076965332
10,45,False,0,50,dNormal,0.2989768981933594
11,55,False,0,50,dHeapNList,8.75711441040039
11,55,False,0,50,dNormal,0.4107952117919922
12,64,False,0,50,dHeapNList,11.516094207763672
12,64,False,0,50,dNormal,0.8420944213867188
13,78,False,0,50,dHeapNList,18.57590675354004
13,78,False,0,50,dNormal,0.7359981536865234
14,88,False,0,50,dHeapNList,28.455018997192383
14,88,False,0,50,dNormal,1.0628700256347656
15,102,False,0,50,dHeapNList,32.387733459472656
15,102,False,0,50,dNormal,1.190185546875
16,119,False,0,50,dHeapNList,47.5771427154541
16,119,False,0,50,dNormal,1.6241073608398438
17,134,False,0,50,dHeapNList,58.77995491027832
17,134,False,0,50,dNormal,1.9879341125488281
18,148,False,0,50,dHeapNList,74.24116134643555
18,148,False,0,50,dNormal,2.6412010192871094
19,167,False,0,50,dHeapNList,95.36004066467285
19,167,False,0,50,dNormal,2.9799938201904297
20,184,False,0,50,dHeapNList,127.96974182128906
20,184,False,0,50,dNormal,4.729270935058594
21,204,False,0,50,dHeapNList,157.87887573242188
21,204,False,0,50,dNormal,4.833698272705078
22,227,False,0,50,dHeapNList,182.60502815246582
22,227,False,0,50,dNormal,5.560159683227539
23,249,False,0,50,dHeapNList,225.07119178771973
23,249,False,0,50,dNormal,7.7457427978515625
24,273,False,0,50,dHeapNList,261.96813583374023
24,273,False,0,50,dNormal,9.019851684570312
25,291,False,0,50,dHeapNList,301.8219470977783
25,291,False,0,50,dNormal,12.306928634643555
26,318,False,0,50,dHeapNList,360.9659671783447
26,318,False,0,50,dNormal,13.31782341003418
27,344,False,0,50,dHeapNList,528.0420780181885
27,344,False,0,50,dNormal,16.774892807006836
28,377,False,0,50,dHeapNList,571.012020111084
28,377,False,0,50,dNormal,16.76797866821289
29,397,False,0,50,dHeapNList,577.9671669006348
29,397,False,0,50,dNormal,18.594980239868164
30,429,False,0,50,dHeapNList,725.783109664917
30,429,False,0,50,dNormal,23.266077041625977
31,450,False,0,50,dHeapNList,756.8469047546387
31,450,False,0,50,dNormal,25.87890625
32,485,False,0,50,dHeapNList,976.1800765991211
32,485,False,0,50,dNormal,29.366016387939453
33,515,False,0,50,dHeapNList,987.0247840881348
33,515,False,0,50,dNormal,32.713890075683594
34,549,False,0,50,dHeapNList,1129.5058727264404
34,549,False,0,50,dNormal,36.52501106262207
35,586,False,0,50,dHeapNList,1346.735954284668
35,586,False,0,50,dNormal,46.211957931518555
36,623,False,0,50,dHeapNList,1461.0810279846191
36,623,False,0,50,dNormal,44.47674751281738
37,655,False,0,50,dHeapNList,1677.1061420440674
37,655,False,0,50,dNormal,50.6281852722168
38,688,False,0,50,dHeapNList,1782.764196395874
38,688,False,0,50,dNormal,68.31979751586914
39,725,False,0,50,dHeapNList,1973.980188369751
39,725,False,0,50,dNormal,66.68901443481445
40,764,False,0,50,dHeapNList,2319.1609382629395
40,764,False,0,50,dNormal,121.25301361083984
41,802,False,0,50,dHeapNList,3064.018964767456
41,802,False,0,50,dNormal,125.89907646179199
42,841,False,0,50,dHeapNList,3207.7808380126953
42,841,False,0,50,dNormal,110.69965362548828
43,882,False,0,50,dHeapNList,3089.632987976074
43,882,False,0,50,dNormal,106.33111000061035
44,924,False,0,50,dHeapNList,3528.287887573242
44,924,False,0,50,dNormal,118.85213851928711
45,975,False,0,50,dHeapNList,3800.6420135498047
45,975,False,0,50,dNormal,146.3489532470703
46,1015,False,0,50,dHeapNList,3935.717821121216
46,1015,False,0,50,dNormal,140.26999473571777
47,1059,False,0,50,dHeapNList,5161.540985107422
47,1059,False,0,50,dNormal,216.2168025970459
48,1109,False,0,50,dHeapNList,5262.356996536255
48,1109,False,0,50,dNormal,173.15196990966797
49,1146,False,0,50,dHeapNList,5198.492050170898
49,1146,False,0,50,dNormal,219.70891952514648
50,1196,False,0,50,dHeapNList,5883.555173873901
50,1196,False,0,50,dNormal,200.14309883117676
51,1248,False,0,50,dHeapNList,6402.102947235107
51,1248,False,0,50,dNormal,470.5169200897217
52,1294,False,0,50,dHeapNList,6776.787281036377
52,1294,False,0,50,dNormal,234.9538803100586
53,1348,False,0,50,dHeapNList,7049.400806427002
53,1348,False,0,50,dNormal,243.11304092407227
54,1402,False,0,50,dHeapNList,7822.205066680908
54,1402,False,0,50,dNormal,256.17098808288574
55,1461,False,0,50,dHeapNList,8486.912727355957
55,1461,False,0,50,dNormal,494.5709705352783
56,1513,False,0,50,dHeapNList,9394.31095123291
56,1513,False,0,50,dNormal,507.9660415649414
57,1560,False,0,50,dHeapNList,11075.551986694336
57,1560,False,0,50,dNormal,511.98577880859375
58,1623,False,0,50,dHeapNList,11235.865116119385
58,1623,False,0,50,dNormal,372.31993675231934
59,1676,False,0,50,dHeapNList,12681.424140930176
59,1676,False,0,50,dNormal,410.48502922058105
1,0,False,0,50,dHeapNList,0.0019073486328125
1,0,False,0,50,dNormal,0.00095367431640625
2,1,False,0,50,dHeapNList,0.007867813110351562
2,1,False,0,50,dNormal,0.005245208740234375
3,3,False,0,50,dHeapNList,0.0209808349609375
3,3,False,0,50,dNormal,0.010967254638671875
4,5,False,0,50,dHeapNList,0.04601478576660156
4,5,False,0,50,dNormal,0.018358230590820312
5,10,False,0,50,dHeapNList,0.14901161193847656
5,10,False,0,50,dNormal,0.03409385681152344
6,15,False,0,50,dHeapNList,0.492095947265625
6,15,False,0,50,dNormal,0.056743621826171875
7,20,False,0,50,dHeapNList,0.7879734039306641
7,20,False,0,50,dNormal,0.07915496826171875
