dimension,edges,isDirectional,minWeight,maxWeight,queue,graphInput,time
130,8385,False,1,50,heap,adjMatrix,14.64700698852539
130,8385,False,1,50,array,adjList,14.950752258300781
130,8385,False,1,50,array,adjMatrix,17.155885696411133
140,9730,False,1,50,heap,adjList,14.241933822631836
140,9730,False,1,50,heap,adjMatrix,17.14920997619629
140,9730,False,1,50,array,adjList,16.843080520629883
140,9730,False,1,50,array,adjMatrix,19.270896911621094
150,11175,False,1,50,heap,adjList,14.484882354736328
150,11175,False,1,50,heap,adjMatrix,17.645835876464844
150,11175,False,1,50,array,adjList,18.49222183227539
150,11175,False,1,50,array,adjMatrix,21.95000648498535
160,12720,False,1,50,heap,adjList,16.27516746520996
160,12720,False,1,50,heap,adjMatrix,20.013093948364258
160,12720,False,1,50,array,adjList,21.727323532104492
160,12720,False,1,50,array,adjMatrix,25.53081512451172
170,14365,False,1,50,heap,adjList,16.41392707824707
170,14365,False,1,50,heap,adjMatrix,20.735979080200195
170,14365,False,1,50,array,adjList,22.0339298248291
170,14365,False,1,50,array,adjMatrix,26.45397186279297
180,16110,False,1,50,heap,adjList,17.67706871032715
180,16110,False,1,50,heap,adjMatrix,22.36795425415039
180,16110,False,1,50,array,adjList,27.985095977783203
180,16110,False,1,50,array,adjMatrix,32.26184844970703
190,17955,False,1,50,heap,adjList,19.988059997558594
190,17955,False,1,50,heap,adjMatrix,25.228023529052734
190,17955,False,1,50,array,adjList,31.06379508972168
190,17955,False,1,50,array,adjMatrix,35.96997261047363
200,19900,False,1,50,heap,adjList,21.016836166381836
200,19900,False,1,50,heap,adjMatrix,27.27818489074707
200,19900,False,1,50,array,adjList,33.924102783203125
200,19900,False,1,50,array,adjMatrix,39.476871490478516
210,21945,False,1,50,heap,adjList,21.71802520751953
210,21945,False,1,50,heap,adjMatrix,28.280019760131836
210,21945,False,1,50,array,adjList,39.65902328491211
210,21945,False,1,50,array,adjMatrix,43.229103088378906
220,24090,False,1,50,heap,adjList,23.81587028503418
220,24090,False,1,50,heap,adjMatrix,31.084060668945312
220,24090,False,1,50,array,adjList,42.897939682006836
220,24090,False,1,50,array,adjMatrix,49.75104331970215
230,26335,False,1,50,heap,adjList,29.587984085083008
230,26335,False,1,50,heap,adjMatrix,37.62698173522949
230,26335,False,1,50,array,adjList,46.88310623168945
230,26335,False,1,50,array,adjMatrix,54.71396446228027
240,28680,False,1,50,heap,adjList,31.61787986755371
240,28680,False,1,50,heap,adjMatrix,40.06004333496094
240,28680,False,1,50,array,adjList,50.477027893066406
240,28680,False,1,50,array,adjMatrix,58.779001235961914
250,31125,False,1,50,heap,adjList,39.66116905212402
250,31125,False,1,50,heap,adjMatrix,49.31282997131348
250,31125,False,1,50,array,adjList,56.11228942871094
250,31125,False,1,50,array,adjMatrix,65.45519828796387
100,4950,False,1,50,heap,adjList,6.174802780151367
100,4950,False,1,50,heap,adjMatrix,7.759809494018555
100,4950,False,1,50,array,adjList,6.938934326171875
100,4950,False,1,50,array,adjMatrix,8.824825286865234
110,5995,False,1,50,heap,adjList,7.934093475341797
110,5995,False,1,50,heap,adjMatrix,9.719133377075195
110,5995,False,1,50,array,adjList,8.906126022338867
110,5995,False,1,50,array,adjMatrix,11.26408576965332
120,7140,False,1,50,heap,adjList,8.061885833740234
120,7140,False,1,50,heap,adjMatrix,10.352134704589844
120,7140,False,1,50,array,adjList,10.060787200927734
120,7140,False,1,50,array,adjMatrix,12.575149536132812
130,8385,False,1,50,heap,adjList,11.945009231567383
130,8385,False,1,50,heap,adjMatrix,14.208078384399414
130,8385,False,1,50,array,adjList,12.760162353515625
130,8385,False,1,50,array,adjMatrix,15.105962753295898
140,9730,False,1,50,heap,adjList,12.511253356933594
140,9730,False,1,50,heap,adjMatrix,15.941858291625977
140,9730,False,1,50,array,adjList,14.652252197265625
140,9730,False,1,50,array,adjMatrix,18.11504364013672
150,11175,False,1,50,heap,adjList,14.348745346069336
150,11175,False,1,50,heap,adjMatrix,17.78388023376465
150,11175,False,1,50,array,adjList,17.7309513092041
150,11175,False,1,50,array,adjMatrix,21.25382423400879
160,12720,False,1,50,heap,adjList,15.562057495117188
160,12720,False,1,50,heap,adjMatrix,19.433975219726562
160,12720,False,1,50,array,adjList,19.816160202026367
160,12720,False,1,50,array,adjMatrix,23.455142974853516
170,14365,False,1,50,heap,adjList,16.208171844482422
170,14365,False,1,50,heap,adjMatrix,20.626068115234375
170,14365,False,1,50,array,adjList,22.681713104248047
170,14365,False,1,50,array,adjMatrix,26.746034622192383
180,16110,False,1,50,heap,adjList,18.587112426757812
180,16110,False,1,50,heap,adjMatrix,23.755788803100586
180,16110,False,1,50,array,adjList,25.76899528503418
180,16110,False,1,50,array,adjMatrix,31.12006187438965
190,17955,False,1,50,heap,adjList,20.258188247680664
190,17955,False,1,50,heap,adjMatrix,26.16286277770996
190,17955,False,1,50,array,adjList,30.434846878051758
190,17955,False,1,50,array,adjMatrix,36.21983528137207
200,19900,False,1,50,heap,adjList,21.955013275146484
200,19900,False,1,50,heap,adjMatrix,28.1219482421875
200,19900,False,1,50,array,adjList,33.017873764038086
200,19900,False,1,50,array,adjMatrix,38.72990608215332
210,21945,False,1,50,heap,adjList,21.394968032836914
210,21945,False,1,50,heap,adjMatrix,28.536081314086914
210,21945,False,1,50,array,adjList,35.36200523376465
210,21945,False,1,50,array,adjMatrix,44.656991958618164
220,24090,False,1,50,heap,adjList,23.3767032623291
220,24090,False,1,50,heap,adjMatrix,30.994176864624023
220,24090,False,1,50,array,adjList,39.77608680725098
220,24090,False,1,50,array,adjMatrix,48.13694953918457
230,26335,False,1,50,heap,adjList,23.897886276245117
230,26335,False,1,50,heap,adjMatrix,32.57012367248535
230,26335,False,1,50,array,adjList,42.92416572570801
230,26335,False,1,50,array,adjMatrix,52.993059158325195
240,28680,False,1,50,heap,adjList,32.91583061218262
240,28680,False,1,50,heap,adjMatrix,43.58100891113281
240,28680,False,1,50,array,adjList,49.74508285522461
240,28680,False,1,50,array,adjMatrix,59.28492546081543
250,31125,False,1,50,heap,adjList,39.1240119934082
250,31125,False,1,50,heap,adjMatrix,49.796104431152344
250,31125,False,1,50,array,adjList,53.6799430847168
250,31125,False,1,50,array,adjMatrix,62.44826316833496
100,4950,False,1,50,heap,adjList,6.432056427001953
100,4950,False,1,50,heap,adjMatrix,7.688999176025391
100,4950,False,1,50,array,adjList,6.859064102172852
100,4950,False,1,50,array,adjMatrix,8.211851119995117
110,5995,False,1,50,heap,adjList,7.189035415649414
110,5995,False,1,50,heap,adjMatrix,9.022951126098633
110,5995,False,1,50,array,adjList,8.955955505371094
110,5995,False,1,50,array,adjMatrix,10.65373420715332
120,7140,False,1,50,heap,adjList,8.03375244140625
120,7140,False,1,50,heap,adjMatrix,10.096073150634766
120,7140,False,1,50,array,adjList,10.444164276123047
120,7140,False,1,50,array,adjMatrix,13.221025466918945
130,8385,False,1,50,heap,adjList,10.61701774597168
130,8385,False,1,50,heap,adjMatrix,13.995885848999023
130,8385,False,1,50,array,adjList,12.861967086791992
130,8385,False,1,50,array,adjMatrix,15.938758850097656
140,9730,False,1,50,heap,adjList,13.04769515991211
140,9730,False,1,50,heap,adjMatrix,16.12710952758789
140,9730,False,1,50,array,adjList,13.508081436157227
140,9730,False,1,50,array,adjMatrix,16.8302059173584
150,11175,False,1,50,heap,adjList,12.978792190551758
150,11175,False,1,50,heap,adjMatrix,16.305208206176758
150,11175,False,1,50,array,adjList,16.55721664428711
150,11175,False,1,50,array,adjMatrix,20.030975341796875
160,12720,False,1,50,heap,adjList,15.174150466918945
160,12720,False,1,50,heap,adjMatrix,19.29020881652832
160,12720,False,1,50,array,adjList,19.686222076416016
160,12720,False,1,50,array,adjMatrix,24.533987045288086
170,14365,False,1,50,heap,adjList,16.505956649780273
170,14365,False,1,50,heap,adjMatrix,21.544218063354492
170,14365,False,1,50,array,adjList,21.79408073425293
170,14365,False,1,50,array,adjMatrix,26.298999786376953
180,16110,False,1,50,heap,adjList,20.857810974121094
180,16110,False,1,50,heap,adjMatrix,23.1170654296875
180,16110,False,1,50,array,adjList,26.3521671295166
180,16110,False,1,50,array,adjMatrix,31.337976455688477
190,17955,False,1,50,heap,adjList,19.260168075561523
190,17955,False,1,50,heap,adjMatrix,24.879932403564453
190,17955,False,1,50,array,adjList,27.899980545043945
190,17955,False,1,50,array,adjMatrix,33.60176086425781
200,19900,False,1,50,heap,adjList,21.40498161315918
200,19900,False,1,50,heap,adjMatrix,28.86676788330078
200,19900,False,1,50,array,adjList,34.73520278930664
200,19900,False,1,50,array,adjMatrix,41.49293899536133
210,21945,False,1,50,heap,adjList,21.082162857055664
210,21945,False,1,50,heap,adjMatrix,29.018878936767578
210,21945,False,1,50,array,adjList,33.68782997131348
210,21945,False,1,50,array,adjMatrix,40.76695442199707
220,24090,False,1,50,heap,adjList,22.914886474609375
220,24090,False,1,50,heap,adjMatrix,30.523061752319336
220,24090,False,1,50,array,adjList,40.93003273010254
220,24090,False,1,50,array,adjMatrix,48.69699478149414
230,26335,False,1,50,heap,adjList,24.142742156982422
230,26335,False,1,50,heap,adjMatrix,32.44805335998535
230,26335,False,1,50,array,adjList,42.42300987243652
230,26335,False,1,50,array,adjMatrix,50.54211616516113
