dimension,edges,isDirectional,minWeight,maxWeight,queue,graphInput,time
700,235529,False,0,26,heap,adjList,198.68183135986328
700,235529,False,0,26,heap,adjMatrix,270.4613208770752
700,235529,False,0,26,array,adjList,346.56310081481934
700,235529,False,0,26,array,adjMatrix,415.539026260376
700,235778,False,0,27,heap,adjList,196.87700271606445
700,235778,False,0,27,heap,adjMatrix,270.9970474243164
700,235778,False,0,27,array,adjList,352.2679805755615
700,235778,False,0,27,array,adjMatrix,422.382116317749
700,236194,False,0,28,heap,adjList,188.97604942321777
700,236194,False,0,28,heap,adjMatrix,262.6309394836426
700,236194,False,0,28,array,adjList,348.34790229797363
700,236194,False,0,28,array,adjMatrix,418.14613342285156
700,236462,False,0,29,heap,adjList,188.18902969360352
700,236462,False,0,29,heap,adjMatrix,265.4428482055664
700,236462,False,0,29,array,adjList,356.8880558013916
700,236462,False,0,29,array,adjMatrix,429.6722412109375
700,236905,False,0,30,heap,adjList,203.56988906860352
700,236905,False,0,30,heap,adjMatrix,272.60899543762207
700,236905,False,0,30,array,adjList,369.1551685333252
700,236905,False,0,30,array,adjMatrix,439.30768966674805
700,236914,False,0,31,heap,adjList,196.72203063964844
700,236914,False,0,31,heap,adjMatrix,265.9940719604492
700,236914,False,0,31,array,adjList,369.44007873535156
700,236914,False,0,31,array,adjMatrix,443.314790725708
700,237263,False,0,32,heap,adjList,193.1169033050537
700,237263,False,0,32,heap,adjMatrix,266.5889263153076
700,237263,False,0,32,array,adjList,362.8349304199219
700,237263,False,0,32,array,adjMatrix,433.607816696167
700,237552,False,0,33,heap,adjList,193.00580024719238
700,237552,False,0,33,heap,adjMatrix,264.6369934082031
700,237552,False,0,33,array,adjList,382.7629089355469
700,237552,False,0,33,array,adjMatrix,448.61388206481934
700,237700,False,0,34,heap,adjList,198.38619232177734
700,237700,False,0,34,heap,adjMatrix,268.7680721282959
700,237700,False,0,34,array,adjList,374.2480278015137
700,237700,False,0,34,array,adjMatrix,442.87776947021484
700,237734,False,0,35,heap,adjList,196.35987281799316
700,237734,False,0,35,heap,adjMatrix,270.2758312225342
700,237734,False,0,35,array,adjList,381.69407844543457
700,237734,False,0,35,array,adjMatrix,456.50696754455566
700,238074,False,0,36,heap,adjList,195.76597213745117
700,238074,False,0,36,heap,adjMatrix,268.77880096435547
700,238074,False,0,36,array,adjList,377.4542808532715
700,238074,False,0,36,array,adjMatrix,455.0909996032715
700,238349,False,0,37,heap,adjList,196.91705703735352
700,238349,False,0,37,heap,adjMatrix,272.4120616912842
700,238349,False,0,37,array,adjList,393.5830593109131
700,238349,False,0,37,array,adjMatrix,460.48903465270996
700,238460,False,0,38,heap,adjList,198.82893562316895
700,238460,False,0,38,heap,adjMatrix,267.6129341125488
700,238460,False,0,38,array,adjList,397.83620834350586
700,238460,False,0,38,array,adjMatrix,469.75016593933105
700,238504,False,0,39,heap,adjList,199.5220184326172
700,238504,False,0,39,heap,adjMatrix,274.5170593261719
700,238504,False,0,39,array,adjList,396.273136138916
700,238504,False,0,39,array,adjMatrix,464.71500396728516
700,238726,False,0,40,heap,adjList,194.81492042541504
700,238726,False,0,40,heap,adjMatrix,269.3016529083252
700,238726,False,0,40,array,adjList,412.398099899292
700,238726,False,0,40,array,adjMatrix,479.51602935791016
700,238802,False,0,41,heap,adjList,196.78306579589844
700,238802,False,0,41,heap,adjMatrix,269.5729732513428
700,238802,False,0,41,array,adjList,411.93509101867676
700,238802,False,0,41,array,adjMatrix,484.0230941772461
700,238974,False,0,42,heap,adjList,200.0279426574707
700,238974,False,0,42,heap,adjMatrix,273.03028106689453
700,238974,False,0,42,array,adjList,403.29599380493164
700,238974,False,0,42,array,adjMatrix,478.27601432800293
700,239430,False,0,43,heap,adjList,203.47023010253906
700,239430,False,0,43,heap,adjMatrix,277.90212631225586
700,239430,False,0,43,array,adjList,419.9402332305908
700,239430,False,0,43,array,adjMatrix,488.85512351989746
700,239253,False,0,44,heap,adjList,199.27597045898438
700,239253,False,0,44,heap,adjMatrix,271.7461585998535
700,239253,False,0,44,array,adjList,407.9601764678955
700,239253,False,0,44,array,adjMatrix,479.13599014282227
700,239245,False,0,45,heap,adjList,197.2799301147461
700,239245,False,0,45,heap,adjMatrix,272.11594581604004
700,239245,False,0,45,array,adjList,426.44786834716797
700,239245,False,0,45,array,adjMatrix,494.52805519104004
700,239545,False,0,46,heap,adjList,202.14390754699707
700,239545,False,0,46,heap,adjMatrix,275.42781829833984
700,239545,False,0,46,array,adjList,417.49095916748047
700,239545,False,0,46,array,adjMatrix,488.06095123291016
700,239762,False,0,47,heap,adjList,198.58598709106445
700,239762,False,0,47,heap,adjMatrix,271.5940475463867
700,239762,False,0,47,array,adjList,404.51884269714355
700,239762,False,0,47,array,adjMatrix,479.11596298217773
700,239589,False,0,48,heap,adjList,198.32181930541992
700,239589,False,0,48,heap,adjMatrix,273.5259532928467
700,239589,False,0,48,array,adjList,422.73902893066406
700,239589,False,0,48,array,adjMatrix,497.72119522094727
700,239577,False,0,49,heap,adjList,198.20690155029297
700,239577,False,0,49,heap,adjMatrix,273.7541198730469
700,239577,False,0,49,array,adjList,432.01184272766113
700,239577,False,0,49,array,adjMatrix,497.9739189147949
700,239988,False,0,50,heap,adjList,198.41504096984863
700,239988,False,0,50,heap,adjMatrix,273.8480567932129
700,239988,False,0,50,array,adjList,428.1790256500244
700,239988,False,0,50,array,adjMatrix,486.71603202819824
700,0,False,0,0,heap,adjList,0.003814697265625
700,0,False,0,0,heap,adjMatrix,0.041961669921875
700,0,False,0,0,array,adjList,0.00286102294921875
700,0,False,0,0,array,adjMatrix,0.04482269287109375
700,121992,False,0,1,heap,adjList,222.65172004699707
700,121992,False,0,1,heap,adjMatrix,276.75485610961914
700,121992,False,0,1,array,adjList,53.70068550109863
700,121992,False,0,1,array,adjMatrix,107.22899436950684
700,162785,False,0,2,heap,adjList,161.35501861572266
700,162785,False,0,2,heap,adjMatrix,222.75567054748535
700,162785,False,0,2,array,adjList,93.17803382873535
700,162785,False,0,2,array,adjMatrix,150.8491039276123
700,183447,False,0,3,heap,adjList,158.02693367004395
700,183447,False,0,3,heap,adjMatrix,222.93710708618164
700,183447,False,0,3,array,adjList,131.29878044128418
700,183447,False,0,3,array,adjMatrix,191.88213348388672
700,195352,False,0,4,heap,adjList,157.69100189208984
700,195352,False,0,4,heap,adjMatrix,220.87383270263672
700,195352,False,0,4,array,adjList,156.74424171447754
700,195352,False,0,4,array,adjMatrix,219.33794021606445
700,204000,False,0,5,heap,adjList,178.08198928833008
700,204000,False,0,5,heap,adjMatrix,243.04890632629395
700,204000,False,0,5,array,adjList,184.95702743530273
700,204000,False,0,5,array,adjMatrix,248.17609786987305
700,209669,False,0,6,heap,adjList,197.55315780639648
700,209669,False,0,6,heap,adjMatrix,260.5738639831543
700,209669,False,0,6,array,adjList,204.27680015563965
700,209669,False,0,6,array,adjMatrix,266.33691787719727
700,213963,False,0,7,heap,adjList,201.55787467956543
700,213963,False,0,7,heap,adjMatrix,271.37303352355957
700,213963,False,0,7,array,adjList,218.2328701019287
700,213963,False,0,7,array,adjMatrix,285.8140468597412
700,217352,False,0,8,heap,adjList,205.16204833984375
700,217352,False,0,8,heap,adjMatrix,275.1619815826416
700,217352,False,0,8,array,adjList,240.3237819671631
700,217352,False,0,8,array,adjMatrix,302.37698554992676
700,220219,False,0,9,heap,adjList,205.28888702392578
700,220219,False,0,9,heap,adjMatrix,273.43010902404785
700,220219,False,0,9,array,adjList,248.72303009033203
700,220219,False,0,9,array,adjMatrix,317.40403175354004
700,222370,False,0,10,heap,adjList,211.03978157043457
700,222370,False,0,10,heap,adjMatrix,282.89198875427246
700,222370,False,0,10,array,adjList,268.91183853149414
700,222370,False,0,10,array,adjMatrix,331.6662311553955
700,224310,False,0,11,heap,adjList,211.47871017456055
700,224310,False,0,11,heap,adjMatrix,283.17809104919434
700,224310,False,0,11,array,adjList,275.1269340515137
700,224310,False,0,11,array,adjMatrix,344.7732925415039
700,225932,False,0,12,heap,adjList,205.74069023132324
700,225932,False,0,12,heap,adjMatrix,277.6336669921875
700,225932,False,0,12,array,adjList,278.12886238098145
700,225932,False,0,12,array,adjMatrix,342.91720390319824
700,226994,False,0,13,heap,adjList,214.42294120788574
700,226994,False,0,13,heap,adjMatrix,280.2472114562988
700,226994,False,0,13,array,adjList,297.84083366394043
700,226994,False,0,13,array,adjMatrix,362.63394355773926
700,228330,False,0,14,heap,adjList,211.80415153503418
700,228330,False,0,14,heap,adjMatrix,287.7509593963623
700,228330,False,0,14,array,adjList,306.02073669433594
700,228330,False,0,14,array,adjMatrix,388.134241104126
700,229444,False,0,15,heap,adjList,214.7841453552246
700,229444,False,0,15,heap,adjMatrix,285.07113456726074
700,229444,False,0,15,array,adjList,312.4110698699951
700,229444,False,0,15,array,adjMatrix,380.30385971069336
700,230322,False,0,16,heap,adjList,199.9988555908203
700,230322,False,0,16,heap,adjMatrix,268.24283599853516
700,230322,False,0,16,array,adjList,295.43495178222656
700,230322,False,0,16,array,adjMatrix,363.800048828125
700,231082,False,0,17,heap,adjList,204.38766479492188
700,231082,False,0,17,heap,adjMatrix,276.99995040893555
700,231082,False,0,17,array,adjList,333.254337310791
700,231082,False,0,17,array,adjMatrix,398.6070156097412
700,231818,False,0,18,heap,adjList,203.77874374389648
700,231818,False,0,18,heap,adjMatrix,273.3299732208252
700,231818,False,0,18,array,adjList,325.2148628234863
700,231818,False,0,18,array,adjMatrix,391.1480903625488
700,232423,False,0,19,heap,adjList,205.96694946289062
700,232423,False,0,19,heap,adjMatrix,274.11508560180664
700,232423,False,0,19,array,adjList,321.7308521270752
700,232423,False,0,19,array,adjMatrix,390.1410102844238
700,232902,False,0,20,heap,adjList,203.78589630126953
700,232902,False,0,20,heap,adjMatrix,270.78795433044434
700,232902,False,0,20,array,adjList,326.4579772949219
700,232902,False,0,20,array,adjMatrix,401.4630317687988
700,233512,False,0,21,heap,adjList,201.86400413513184
700,233512,False,0,21,heap,adjMatrix,270.1847553253174
700,233512,False,0,21,array,adjList,332.1959972381592
700,233512,False,0,21,array,adjMatrix,394.58513259887695
700,233925,False,0,22,heap,adjList,200.37007331848145
700,233925,False,0,22,heap,adjMatrix,272.11761474609375
700,233925,False,0,22,array,adjList,330.0468921661377
700,233925,False,0,22,array,adjMatrix,399.3699550628662
700,234481,False,0,23,heap,adjList,199.4462013244629
700,234481,False,0,23,heap,adjMatrix,267.43507385253906
700,234481,False,0,23,array,adjList,352.51498222351074
700,234481,False,0,23,array,adjMatrix,443.1753158569336
700,234809,False,0,24,heap,adjList,198.85492324829102
700,234809,False,0,24,heap,adjMatrix,269.8707580566406
700,234809,False,0,24,array,adjList,343.4598445892334
700,234809,False,0,24,array,adjMatrix,412.0340347290039
700,235388,False,0,25,heap,adjList,194.73791122436523
700,235388,False,0,25,heap,adjMatrix,266.05701446533203
700,235388,False,0,25,array,adjList,349.8668670654297
700,235388,False,0,25,array,adjMatrix,416.4438247680664
700,235562,False,0,26,heap,adjList,194.69690322875977
700,235562,False,0,26,heap,adjMatrix,264.4779682159424
700,235562,False,0,26,array,adjList,341.7549133300781
700,235562,False,0,26,array,adjMatrix,405.79676628112793
700,235943,False,0,27,heap,adjList,197.52812385559082
700,235943,False,0,27,heap,adjMatrix,269.43302154541016
700,235943,False,0,27,array,adjList,355.85784912109375
700,235943,False,0,27,array,adjMatrix,429.43501472473145
700,236069,False,0,28,heap,adjList,192.17514991760254
700,236069,False,0,28,heap,adjMatrix,264.5292282104492
700,236069,False,0,28,array,adjList,345.22223472595215
700,236069,False,0,28,array,adjMatrix,416.301965713501
700,236493,False,0,29,heap,adjList,191.849946975708
700,236493,False,0,29,heap,adjMatrix,263.87524604797363
700,236493,False,0,29,array,adjList,360.8558177947998
700,236493,False,0,29,array,adjMatrix,432.6307773590088
700,236725,False,0,30,heap,adjList,196.62213325500488
700,236725,False,0,30,heap,adjMatrix,265.9778594970703
700,236725,False,0,30,array,adjList,380.0661563873291
700,236725,False,0,30,array,adjMatrix,447.0348358154297
700,236921,False,0,31,heap,adjList,187.2689723968506
700,236921,False,0,31,heap,adjMatrix,259.22703742980957
700,236921,False,0,31,array,adjList,362.0727062225342
700,236921,False,0,31,array,adjMatrix,433.9311122894287
700,237226,False,0,32,heap,adjList,198.37284088134766
700,237226,False,0,32,heap,adjMatrix,266.7703628540039
700,237226,False,0,32,array,adjList,353.55091094970703
700,237226,False,0,32,array,adjMatrix,420.11213302612305
700,237391,False,0,33,heap,adjList,198.23622703552246
700,237391,False,0,33,heap,adjMatrix,271.64316177368164
700,237391,False,0,33,array,adjList,391.4599418640137
700,237391,False,0,33,array,adjMatrix,465.78097343444824
700,237737,False,0,34,heap,adjList,191.94293022155762
700,237737,False,0,34,heap,adjMatrix,261.7218494415283
700,237737,False,0,34,array,adjList,362.3359203338623
700,237737,False,0,34,array,adjMatrix,431.73718452453613
700,237898,False,0,35,heap,adjList,197.0360279083252
700,237898,False,0,35,heap,adjMatrix,266.3288116455078
700,237898,False,0,35,array,adjList,374.6068477630615
700,237898,False,0,35,array,adjMatrix,449.0370750427246
700,238149,False,0,36,heap,adjList,217.88811683654785
700,238149,False,0,36,heap,adjMatrix,269.4258689880371
700,238149,False,0,36,array,adjList,389.5900249481201
700,238149,False,0,36,array,adjMatrix,455.34276962280273
700,238232,False,0,37,heap,adjList,217.60058403015137
700,238232,False,0,37,heap,adjMatrix,269.05083656311035
700,238232,False,0,37,array,adjList,397.7699279785156
700,238232,False,0,37,array,adjMatrix,471.2951183319092
700,238298,False,0,38,heap,adjList,198.26722145080566
700,238298,False,0,38,heap,adjMatrix,287.51373291015625
700,238298,False,0,38,array,adjList,392.99988746643066
700,238298,False,0,38,array,adjMatrix,459.35988426208496
700,238380,False,0,39,heap,adjList,193.25590133666992
700,238380,False,0,39,heap,adjMatrix,289.57629203796387
700,238380,False,0,39,array,adjList,395.2198028564453
700,238380,False,0,39,array,adjMatrix,473.5229015350342
700,238687,False,0,40,heap,adjList,200.7288932800293
700,238687,False,0,40,heap,adjMatrix,294.6748733520508
700,238687,False,0,40,array,adjList,400.73609352111816
700,238687,False,0,40,array,adjMatrix,471.70019149780273
700,238688,False,0,41,heap,adjList,198.04811477661133
700,238688,False,0,41,heap,adjMatrix,293.41912269592285
700,238688,False,0,41,array,adjList,405.958890914917
700,238688,False,0,41,array,adjMatrix,480.14283180236816
700,239010,False,0,42,heap,adjList,193.62187385559082
700,239010,False,0,42,heap,adjMatrix,287.9900932312012
700,239010,False,0,42,array,adjList,396.76904678344727
700,239010,False,0,42,array,adjMatrix,470.51286697387695
700,239035,False,0,43,heap,adjList,201.4179229736328
700,239035,False,0,43,heap,adjMatrix,291.0928726196289
700,239035,False,0,43,array,adjList,431.8509101867676
700,239035,False,0,43,array,adjMatrix,504.4989585876465
700,239258,False,0,44,heap,adjList,216.7348861694336
700,239258,False,0,44,heap,adjMatrix,270.3661918640137
700,239258,False,0,44,array,adjList,411.3337993621826
700,239258,False,0,44,array,adjMatrix,484.2078685760498
700,239191,False,0,45,heap,adjList,221.76885604858398
700,239191,False,0,45,heap,adjMatrix,271.8348503112793
700,239191,False,0,45,array,adjList,413.6061668395996
700,239191,False,0,45,array,adjMatrix,479.1271686553955
700,239514,False,0,46,heap,adjList,199.12314414978027
700,239514,False,0,46,heap,adjMatrix,275.99024772644043
700,239514,False,0,46,array,adjList,429.84604835510254
700,239514,False,0,46,array,adjMatrix,496.2890148162842
700,239383,False,0,47,heap,adjList,201.96294784545898
700,239383,False,0,47,heap,adjMatrix,274.5048999786377
700,239383,False,0,47,array,adjList,421.3371276855469
700,239383,False,0,47,array,adjMatrix,496.2880611419678
700,239711,False,0,48,heap,adjList,198.39787483215332
700,239711,False,0,48,heap,adjMatrix,274.5668888092041
700,239711,False,0,48,array,adjList,444.5478916168213
700,239711,False,0,48,array,adjMatrix,511.95597648620605
700,239793,False,0,49,heap,adjList,203.63593101501465
700,239793,False,0,49,heap,adjMatrix,278.25093269348145
700,239793,False,0,49,array,adjList,443.99213790893555
700,239793,False,0,49,array,adjMatrix,517.3518657684326
700,239893,False,0,50,heap,adjList,198.30083847045898
700,239893,False,0,50,heap,adjMatrix,269.52314376831055
700,239893,False,0,50,array,adjList,416.8548583984375
700,239893,False,0,50,array,adjMatrix,488.27171325683594
700,0,False,0,0,heap,adjList,0.0050067901611328125
700,0,False,0,0,heap,adjMatrix,0.04291534423828125
700,0,False,0,0,array,adjList,0.0011920928955078125
700,0,False,0,0,array,adjMatrix,0.04100799560546875
700,122262,False,0,1,heap,adjList,224.69305992126465
700,122262,False,0,1,heap,adjMatrix,276.46589279174805
700,122262,False,0,1,array,adjList,53.32183837890625
700,122262,False,0,1,array,adjMatrix,104.68816757202148
700,163020,False,0,2,heap,adjList,164.9763584136963
700,163020,False,0,2,heap,adjMatrix,227.31471061706543
700,163020,False,0,2,array,adjList,93.72782707214355
700,163020,False,0,2,array,adjMatrix,151.1838436126709
700,183562,False,0,3,heap,adjList,160.80927848815918
700,183562,False,0,3,heap,adjMatrix,224.65801239013672
700,183562,False,0,3,array,adjList,129.15706634521484
700,183562,False,0,3,array,adjMatrix,189.0881061553955
700,196023,False,0,4,heap,adjList,155.77387809753418
700,196023,False,0,4,heap,adjMatrix,218.53089332580566
700,196023,False,0,4,array,adjList,157.92202949523926
700,196023,False,0,4,array,adjMatrix,224.81203079223633
700,203861,False,0,5,heap,adjList,171.83995246887207
700,203861,False,0,5,heap,adjMatrix,240.1599884033203
700,203861,False,0,5,array,adjList,182.7840805053711
700,203861,False,0,5,array,adjMatrix,245.44501304626465
700,209653,False,0,6,heap,adjList,202.6069164276123
700,209653,False,0,6,heap,adjMatrix,269.0150737762451
700,209653,False,0,6,array,adjList,200.42920112609863
700,209653,False,0,6,array,adjMatrix,271.1188793182373
700,214147,False,0,7,heap,adjList,228.8968563079834
700,214147,False,0,7,heap,adjMatrix,281.7189693450928
700,214147,False,0,7,array,adjList,219.6369171142578
700,214147,False,0,7,array,adjMatrix,288.61427307128906
700,217675,False,0,8,heap,adjList,209.84601974487305
700,217675,False,0,8,heap,adjMatrix,297.1642017364502
700,217675,False,0,8,array,adjList,236.85193061828613
700,217675,False,0,8,array,adjMatrix,302.48022079467773
700,219937,False,0,9,heap,adjList,209.1500759124756
700,219937,False,0,9,heap,adjMatrix,279.2980670928955
700,219937,False,0,9,array,adjList,260.3609561920166
700,219937,False,0,9,array,adjMatrix,323.18878173828125
700,222277,False,0,10,heap,adjList,216.57991409301758
700,222277,False,0,10,heap,adjMatrix,284.6708297729492
700,222277,False,0,10,array,adjList,263.6840343475342
700,222277,False,0,10,array,adjMatrix,326.8258571624756
700,224340,False,0,11,heap,adjList,209.8689079284668
700,224340,False,0,11,heap,adjMatrix,279.83808517456055
700,224340,False,0,11,array,adjList,283.10585021972656
700,224340,False,0,11,array,adjMatrix,350.53515434265137
700,225773,False,0,12,heap,adjList,210.89982986450195
700,225773,False,0,12,heap,adjMatrix,281.1880111694336
700,225773,False,0,12,array,adjList,279.90078926086426
700,225773,False,0,12,array,adjMatrix,343.2190418243408
700,227186,False,0,13,heap,adjList,211.68184280395508
700,227186,False,0,13,heap,adjMatrix,281.6131114959717
700,227186,False,0,13,array,adjList,300.05407333374023
700,227186,False,0,13,array,adjMatrix,369.8387145996094
700,228531,False,0,14,heap,adjList,213.07015419006348
700,228531,False,0,14,heap,adjMatrix,286.9901657104492
700,228531,False,0,14,array,adjList,306.8821430206299
700,228531,False,0,14,array,adjMatrix,373.7180233001709
700,229521,False,0,15,heap,adjList,207.14211463928223
700,229521,False,0,15,heap,adjMatrix,280.4427146911621
700,229521,False,0,15,array,adjList,318.6349868774414
700,229521,False,0,15,array,adjMatrix,384.3069076538086
700,230243,False,0,16,heap,adjList,205.40881156921387
700,230243,False,0,16,heap,adjMatrix,278.7599563598633
700,230243,False,0,16,array,adjList,308.35413932800293
700,230243,False,0,16,array,adjMatrix,380.5582523345947
700,230976,False,0,17,heap,adjList,203.6118507385254
700,230976,False,0,17,heap,adjMatrix,277.24528312683105
700,230976,False,0,17,array,adjList,324.8312473297119
700,230976,False,0,17,array,adjMatrix,394.10924911499023
700,231823,False,0,18,heap,adjList,197.68691062927246
700,231823,False,0,18,heap,adjMatrix,271.76499366760254
700,231823,False,0,18,array,adjList,316.50495529174805
700,231823,False,0,18,array,adjMatrix,386.5189552307129
700,232245,False,0,19,heap,adjList,205.9159278869629
700,232245,False,0,19,heap,adjMatrix,278.9032459259033
700,232245,False,0,19,array,adjList,339.56193923950195
700,232245,False,0,19,array,adjMatrix,408.0171585083008
700,232785,False,0,20,heap,adjList,203.5839557647705
700,232785,False,0,20,heap,adjMatrix,283.53095054626465
700,232785,False,0,20,array,adjList,351.1629104614258
700,232785,False,0,20,array,adjMatrix,421.45681381225586
700,233466,False,0,21,heap,adjList,198.07720184326172
700,233466,False,0,21,heap,adjMatrix,272.7820873260498
700,233466,False,0,21,array,adjList,331.2540054321289
700,233466,False,0,21,array,adjMatrix,398.8659381866455
700,234179,False,0,22,heap,adjList,220.31617164611816
700,234179,False,0,22,heap,adjMatrix,275.38585662841797
700,234179,False,0,22,array,adjList,351.5739440917969
700,234179,False,0,22,array,adjMatrix,426.9139766693115
700,234437,False,0,23,heap,adjList,218.03903579711914
700,234437,False,0,23,heap,adjMatrix,274.3570804595947
700,234437,False,0,23,array,adjList,352.0040512084961
700,234437,False,0,23,array,adjMatrix,421.7839241027832
700,234805,False,0,24,heap,adjList,196.6719627380371
700,234805,False,0,24,heap,adjMatrix,274.3549346923828
700,234805,False,0,24,array,adjList,349.7960567474365
700,234805,False,0,24,array,adjMatrix,412.54115104675293
700,235151,False,0,25,heap,adjList,198.1818675994873
700,235151,False,0,25,heap,adjMatrix,270.8742618560791
700,235151,False,0,25,array,adjList,334.8100185394287
700,235151,False,0,25,array,adjMatrix,406.7649841308594
700,235487,False,0,26,heap,adjList,200.58298110961914
700,235487,False,0,26,heap,adjMatrix,275.31981468200684
700,235487,False,0,26,array,adjList,347.87797927856445
700,235487,False,0,26,array,adjMatrix,415.9696102142334
700,235825,False,0,27,heap,adjList,196.1050033569336
700,235825,False,0,27,heap,adjMatrix,275.05016326904297
700,235825,False,0,27,array,adjList,375.5180835723877
700,235825,False,0,27,array,adjMatrix,442.0781135559082
700,236409,False,0,28,heap,adjList,193.81380081176758
700,236409,False,0,28,heap,adjMatrix,264.80698585510254
700,236409,False,0,28,array,adjList,349.76911544799805
700,236409,False,0,28,array,adjMatrix,419.05784606933594
700,236360,False,0,29,heap,adjList,197.69597053527832
700,236360,False,0,29,heap,adjMatrix,267.7502632141113
700,236360,False,0,29,array,adjList,378.34715843200684
700,236360,False,0,29,array,adjMatrix,445.9707736968994
700,236730,False,0,30,heap,adjList,189.7280216217041
700,236730,False,0,30,heap,adjMatrix,263.44895362854004
700,236730,False,0,30,array,adjList,367.0041561126709
700,236730,False,0,30,array,adjMatrix,437.9839897155762
700,236954,False,0,31,heap,adjList,192.26717948913574
700,236954,False,0,31,heap,adjMatrix,283.56385231018066
700,236954,False,0,31,array,adjList,364.81285095214844
700,236954,False,0,31,array,adjMatrix,441.68591499328613
700,237261,False,0,32,heap,adjList,202.32796669006348
700,237261,False,0,32,heap,adjMatrix,295.0558662414551
700,237261,False,0,32,array,adjList,373.9171028137207
700,237261,False,0,32,array,adjMatrix,442.1510696411133
700,237368,False,0,33,heap,adjList,198.0750560760498
700,237368,False,0,33,heap,adjMatrix,289.578914642334
700,237368,False,0,33,array,adjList,368.3819770812988
700,237368,False,0,33,array,adjMatrix,445.26004791259766
700,237736,False,0,34,heap,adjList,208.45389366149902
700,237736,False,0,34,heap,adjMatrix,259.6001625061035
700,237736,False,0,34,array,adjList,370.8019256591797
700,237736,False,0,34,array,adjMatrix,436.42210960388184
700,237879,False,0,35,heap,adjList,204.1950225830078
700,237879,False,0,35,heap,adjMatrix,296.18096351623535
700,237879,False,0,35,array,adjList,383.0380439758301
700,237879,False,0,35,array,adjMatrix,452.4409770965576
700,237980,False,0,36,heap,adjList,193.12214851379395
700,237980,False,0,36,heap,adjMatrix,266.28875732421875
700,237980,False,0,36,array,adjList,373.3501434326172
700,237980,False,0,36,array,adjMatrix,464.40720558166504
700,238214,False,0,37,heap,adjList,202.41260528564453
700,238214,False,0,37,heap,adjMatrix,294.2819595336914
700,238214,False,0,37,array,adjList,386.5649700164795
700,238214,False,0,37,array,adjMatrix,456.97999000549316
700,238431,False,0,38,heap,adjList,221.53496742248535
700,238431,False,0,38,heap,adjMatrix,273.1893062591553
700,238431,False,0,38,array,adjList,394.0389156341553
700,238431,False,0,38,array,adjMatrix,462.10289001464844
700,238438,False,0,39,heap,adjList,200.80208778381348
700,238438,False,0,39,heap,adjMatrix,295.5319881439209
700,238438,False,0,39,array,adjList,402.4670124053955
700,238438,False,0,39,array,adjMatrix,481.3680648803711
700,238638,False,0,40,heap,adjList,200.49500465393066
700,238638,False,0,40,heap,adjMatrix,293.69187355041504
700,238638,False,0,40,array,adjList,420.50695419311523
700,238638,False,0,40,array,adjMatrix,492.95687675476074
700,238731,False,0,41,heap,adjList,208.97603034973145
700,238731,False,0,41,heap,adjMatrix,303.03382873535156
700,238731,False,0,41,array,adjList,445.5218315124512
700,238731,False,0,41,array,adjMatrix,506.62803649902344
700,238919,False,0,42,heap,adjList,204.2090892791748
700,238919,False,0,42,heap,adjMatrix,288.8669967651367
700,238919,False,0,42,array,adjList,426.78284645080566
700,238919,False,0,42,array,adjMatrix,540.5118465423584
700,239040,False,0,43,heap,adjList,205.37805557250977
700,239040,False,0,43,heap,adjMatrix,314.3572807312012
700,239040,False,0,43,array,adjList,421.710729598999
700,239040,False,0,43,array,adjMatrix,488.2078170776367
700,239208,False,0,44,heap,adjList,208.24718475341797
700,239208,False,0,44,heap,adjMatrix,321.60496711730957
700,239208,False,0,44,array,adjList,447.1900463104248
700,239208,False,0,44,array,adjMatrix,510.35284996032715
700,239263,False,0,45,heap,adjList,239.63618278503418
700,239263,False,0,45,heap,adjMatrix,295.910120010376
700,239263,False,0,45,array,adjList,438.4729862213135
700,239263,False,0,45,array,adjMatrix,513.0691528320312
700,239443,False,0,46,heap,adjList,236.33718490600586
700,239443,False,0,46,heap,adjMatrix,288.30695152282715
700,239443,False,0,46,array,adjList,447.7229118347168
700,239443,False,0,46,array,adjMatrix,519.4492340087891
700,239582,False,0,47,heap,adjList,227.94699668884277
700,239582,False,0,47,heap,adjMatrix,281.6450595855713
700,239582,False,0,47,array,adjList,438.3058547973633
700,239582,False,0,47,array,adjMatrix,505.4609775543213
700,239620,False,0,48,heap,adjList,240.2060031890869
700,239620,False,0,48,heap,adjMatrix,286.8192195892334
700,239620,False,0,48,array,adjList,448.1091499328613
700,239620,False,0,48,array,adjMatrix,517.1489715576172
700,239707,False,0,49,heap,adjList,224.59769248962402
700,239707,False,0,49,heap,adjMatrix,282.0401191711426
700,239707,False,0,49,array,adjList,440.4418468475342
700,239707,False,0,49,array,adjMatrix,515.3861045837402
700,239881,False,0,50,heap,adjList,225.49796104431152
700,239881,False,0,50,heap,adjMatrix,276.7810821533203
700,239881,False,0,50,array,adjList,424.5738983154297
700,239881,False,0,50,array,adjMatrix,496.1090087890625
700,0,False,0,0,heap,adjList,0.00476837158203125
700,0,False,0,0,heap,adjMatrix,0.04363059997558594
700,0,False,0,0,array,adjList,0.0019073486328125
700,0,False,0,0,array,adjMatrix,0.04291534423828125
700,122417,False,0,1,heap,adjList,224.63107109069824
700,122417,False,0,1,heap,adjMatrix,277.99391746520996
700,122417,False,0,1,array,adjList,53.57694625854492
700,122417,False,0,1,array,adjMatrix,105.62825202941895
700,162925,False,0,2,heap,adjList,175.90928077697754
